title,price,sold_date,graded,grader,grade,auction,best_offer,shipping,seller,condition,item_url
"U Pick - Ken Griffey Jr. 1989 -1995 Oddball, Magazine Inserts, Food issues",$1.00,"Sold Mar 12, 2026",N,,,N,N,$1.50,nedco7,New,https://www.ebay.com/itm/133651357015
Eddie Murray 1991 Fleer #214 Dodgers MLB READ FREE SHIPPING AutographDen,$0.11,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397687766626
1991 Fleer - Pro-Vision Mark McGwire #4,$10.00,"Sold Mar 12, 2026",N,,,N,N,$5.29,3rdgencards,New,https://www.ebay.com/itm/306812357300
"Ken Griffey, Jr. 1991 Ultra #336 Seattle Mariners",$1.85,"Sold Mar 12, 2026",N,,,N,Y,$0.00,montereysportscards,New,https://www.ebay.com/itm/236242946975
Harold Baines 1991 Fleer #2 Athletics MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397687770359
Tim Raines 1991 Fleer #244 Montreal Expos MLB READ FREE SHIPPING AutographDen,$0.17,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277783645416
John Smoltz 1991 Fleer #704 Atlanta Braves MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397687769076
Bert Blyleven 1991 Fleer #308 Angels MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397687768066
1991 Fleer #335 Cecil Fielder Detroit Tigers,$0.99,"Sold Mar 12, 2026",N,,,N,Y,$0.00,tford107175ktg,New,https://www.ebay.com/itm/406458932552
Joe Carter 1991 Fleer #525 San Diego Padres MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277783644427
Dave Winfield 1991 Fleer #329 Angels MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277783646049
Don Mattingly Base/Inserts - You Pick - $2.00 or 2 Card Minimum,$2.00,"Sold Mar 12, 2026",N,,,N,N,$0.00,disabled_vet,New,https://www.ebay.com/itm/116111347591
Roger Clemens 1991 Fleer #10 Boston Red Sox MLB READ FREE SHIPPING AutographDen,$0.37,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277783647595
Lee Smith 1991 Fleer #645 Cardinals MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397687766881
Jack Morris 1991 Fleer #343 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397687771246
George Brett 1991 Fleer #552 Royals MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277783649327
Roberto Alomar 1991 Fleer #523 Padres MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397687766552
Randy Johnson 1991 Fleer #455 Mariners MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277783646584
Paul Molitor 1991 Fleer #591 Brewers MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397687766424
1991 Fleer Ken Griffey Jr. Fleer All-Star Team #7 Mariners HOF NR/MT OR BETTER,$1.60,"Sold Mar 12, 2026",N,,,N,N,$1.32,menschka,New,https://www.ebay.com/itm/198074109831
Craig Biggio 1991 Fleer #499 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277783646771
1991 Fleer Ultra Update Mike Mussina #U-4 Rookie,$3.99,"Sold Mar 12, 2026",N,,,N,N,$1.32,hearteyeskollectibles,New,https://www.ebay.com/itm/306818214763
Greg Maddux 1991 Fleer #426 Chicago Cubs MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277783647495
Robin Yount 1991 Fleer #601 Brewers MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397687771126
1991 Fleer #180 Gary Sheffield Milwaukee Brewers,$1.09,"Sold Mar 12, 2026",N,,,N,N,$0.00,waxingpoetic,New,https://www.ebay.com/itm/335210358255
Andre Dawson 1991 Fleer #419 Chicago Cubs MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277783647836
1991 Fleer - Pro-Vision Bo Jackson #5,$1.25,"Sold Mar 12, 2026",N,,,Y,N,$1.32,heatseekers1,New,https://www.ebay.com/itm/137099101080
Tom Glavine 1991 Fleer #689 Atlanta Braves MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277783646574
Nolan Ryan 1991 Fleer #302 Texas Rangers MLB READ FREE SHIPPING AutographDen,$0.26,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277782837039
1991 Fleer Ultra Baseball - #24 - Cal Ripken Jr. - Baltimore Orioles,$0.99,"Sold Mar 12, 2026",N,,,N,N,$1.75,lilslip,New,https://www.ebay.com/itm/366268415443
Edgar Martinez 1991 Fleer #457 Mariners MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277783646536
Carlton Fisk 1991 Fleer #118 White Sox MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397687766180
Kirby Puckett 1991 Fleer #623 Twins MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397687766889
[Name Unavailable] 1990 Fleer #634 MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277782836929
Dennis Eckersley 1991 Fleer #6 Athletics MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397687767139
Alan Trammell 1991 Fleer #355 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.17,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277783645250
Ryan Sandberg 1991 Fleer Provisions Baseball Card #3,$1.00,"Sold Mar 12, 2026",N,,,Y,N,$0.74,turnsteadtrading,New,https://www.ebay.com/itm/389705312481
1991 Fleer - Pro-Vision Mark McGwire #4,$0.99,"Sold Mar 12, 2026",N,,,Y,N,$1.32,caredi-23,New,https://www.ebay.com/itm/147187597852
Cal Ripken Jr HOF Signed 1991 Fleer Ultra #24 Baltimore Orioles PSA/DNA AUTO,$98.76,"Sold Mar 12, 2026",N,,,Y,N,$5.50,probstein123,New,https://www.ebay.com/itm/377011954534
1991 Ultra Update #U4 Mike Mussina Baltimore Orioles PSA 10 GEM MT,$49.99,"Sold Mar 12, 2026",Y,PSA,10,N,N,$5.00,ryan87,New,https://www.ebay.com/itm/127559499327
1991 Fleer Pro-Visions #5 Bo Jackson PSA 8 NMMT! Beautiful Card!,$28.95,"Sold Mar 12, 2026",Y,PSA,8,N,N,$6.50,cardcountry,New,https://www.ebay.com/itm/257359453079
1991 Fleer Pro-Visions #1 Kirby Puckett Baseball Card JPC,$0.79,"Sold Mar 12, 2026",N,,,Y,N,$1.19,scottsj78,New,https://www.ebay.com/itm/358279313190
1991 ULTRA UPDATE #U-79 JEFF BAGWELL RC ASTROS HOF PSA 9,$11.99,"Sold Mar 12, 2026",Y,PSA,9,N,N,$1.99,tutogems,New,https://www.ebay.com/itm/267592485708
1991 Fleer Pro-Vision Eric Davis #10 Insert Card - Cincinnati Reds - 10 Of 12,$1.10,"Sold Mar 12, 2026",N,,,N,N,$0.74,volscanes4,New,https://www.ebay.com/itm/236679904780
1991 ULTRA UPDATE #U-58 IVAN RODRIGUEZ RC RANGERS HOF PSA 10,$71.56,"Sold Mar 12, 2026",Y,PSA,10,Y,N,$5.00,4_sharp_corners,New,https://www.ebay.com/itm/267594423453
1991 ULTRA UPDATE #U-79 JEFF BAGWELL RC ASTROS HOF PSA 10,$41.00,"Sold Mar 12, 2026",Y,PSA,10,Y,N,$5.00,4_sharp_corners,New,https://www.ebay.com/itm/389699621397
1991 ULTRA UPDATE #U-4 MIKE MUSSINA RC ORIOLES HOF PSA 10,$53.77,"Sold Mar 12, 2026",Y,PSA,10,Y,N,$5.00,4_sharp_corners,New,https://www.ebay.com/itm/267594423341
Dale Murphy Baseball Card Singles * You PICK CHOOSE * Braves Phillies Rockies,$0.99,"Sold Mar 12, 2026",N,,,N,N,$2.00,duckyboy34,New,https://www.ebay.com/itm/326259159554
1991 Fleer Update Pittsburgh Pirates Team Set of 5 Baseball Cards,$2.00,"Sold Mar 12, 2026",N,,,N,N,$1.75,mugsfrank,New,https://www.ebay.com/itm/296515165438
Barry Bonds 1991 Fleer #33 Pirates MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277782836826
1991 Fleer Ultra Update #U-4 Mike Mussina RC PSA 9,$12.00,"Sold Mar 12, 2026",Y,PSA,9,N,Y,$0.00,burbanksportscards,New,https://www.ebay.com/itm/168191157960
Nolan Ryan cards (1987-2024) Mets Angels Astros Rangers - You Choose,$0.99,"Sold Mar 12, 2026",N,,,N,N,$0.75,sjosing,New,https://www.ebay.com/itm/376568552760
"Second Generation Stars (Ken Griffey, Jr / Barry Bonds) 1991 Fleer #710 MLB READ",$1.25,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397686709142
"Cal Ripken, Jr. 1991 Fleer #490 Orioles MLB READ FREE SHIPPING AutographDen",$0.11,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397686707890
1991 Fleer Update #U-62 Ivan Rodriguez Rookie SGC 9.5,$21.99,"Sold Mar 12, 2026",Y,SGC,9.5,N,Y,$5.89,woodlandcards,New,https://www.ebay.com/itm/297547625481
1991 Ultra #1 Barry Bonds Ultra Team (Ultra Gold),$1.24,"Sold Mar 12, 2026",N,,,N,N,$0.00,salsdali,New,https://www.ebay.com/itm/236677693886
1991 Fleer - Pro Vision Rickey Henderson #2 Factory Set,$15.00,"Sold Mar 12, 2026",N,,,N,N,$0.00,keit-jackl,New,https://www.ebay.com/itm/397555174097
Frank Thomas 1991 Fleer #138 White Sox MLB READ FREE SHIPPING AutographDen,$0.55,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397686707457
Dennis Eckersley 1991 Fleer #6 Athletics MLB READ FREE SHIPPING AutographDen,$0.71,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397685927383
1991 Fleer - Box Bottoms Nolan Ryan #3 - HOF EX-MT,$3.00,"Sold Mar 12, 2026",N,,,N,N,$0.00,jebu-991499,New,https://www.ebay.com/itm/137114576873
Gary Carter 1991 Fleer #258 Giants MLB READ FREE SHIPPING AutographDen,$0.11,"Sold Mar 12, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277782265611
"Gary Carter Baseball ⚾️ Cards - Base Inserts, etc. - You Pick (2 CARD MINIMUM)",$0.99,"Sold Mar 12, 2026",N,,,N,N,$0.00,maple_city_card_corner,New,https://www.ebay.com/itm/275674022723
1991 Fleer - Pro-Vision Bo Jackson #5,$5.00,"Sold Mar 12, 2026",N,,,N,Y,$1.32,florida6271,New,https://www.ebay.com/itm/317958924355
Brian McRae 1991 Ultra #152 Royals MLB READ FREE SHIPPING AutographDen,$0.99,"Sold Mar 12, 2026",N,,,N,N,$0.00,autographden,New,https://www.ebay.com/itm/277645884365
Mark Gubicza 1991 Ultra #148 Royals MLB READ FREE SHIPPING AutographDen,$0.99,"Sold Mar 12, 2026",N,,,N,N,$0.00,autographden,New,https://www.ebay.com/itm/277655306000
Benito Santiago 1991 Ultra #311 Padres MLB READ FREE SHIPPING AutographDen,$0.99,"Sold Mar 12, 2026",N,,,N,N,$0.00,autographden,New,https://www.ebay.com/itm/397503802683
Jeff Conine 1991 Ultra #145 Royals MLB READ FREE SHIPPING AutographDen,$0.99,"Sold Mar 12, 2026",N,,,N,N,$0.00,autographden,New,https://www.ebay.com/itm/397503829940
Willie McGee 1991 Ultra #325 Giants MLB READ FREE SHIPPING AutographDen,$0.99,"Sold Mar 12, 2026",N,,,N,N,$0.00,autographden,New,https://www.ebay.com/itm/277645883535
1991 Fleer Ultra Team Baseball Bo Jackson #6 NM/MT KANSAS CITY ROYALS,$1.99,"Sold Mar 12, 2026",N,,,N,N,$0.00,jennlour-21,New,https://www.ebay.com/itm/315049113868
Dwight Gooden 1991 Fleer Pro Visions Flame Thrower #7,$1.99,"Sold Mar 12, 2026",N,,,N,N,$1.32,3rdcoastcardstx,New,https://www.ebay.com/itm/397680786485
1991 Fleer - Ken Griffey Jr./Barry Bonds #710,$1.19,"Sold Mar 12, 2026",N,,,N,Y,$0.89,kevinscards75,New,https://www.ebay.com/itm/137063025197
1991 FLEER ULTRA MLB BASEBALL TEAM LOGO PHILLIES FOIL STICKER + OTHERS,$1.50,"Sold Mar 12, 2026",N,,,N,N,$0.00,rockrive_32,New,https://www.ebay.com/itm/198086840340
1991 Ultra #NNO Chicago Cubs Team Logo Stickers,$1.00,"Sold Mar 12, 2026",N,,,N,Y,$0.75,heartoftexasflips,New,https://www.ebay.com/itm/156717469477
1991 Fleer Ultra Team Logo Foil Stickers / Pick Your Stickers / Buy4+ Save40%,$0.99,"Sold Mar 12, 2026",N,,,N,N,$0.89,eclectic_eden,New,https://www.ebay.com/itm/175380838983
Randy Johnson Collection - Pick One - Fill Your Set,$1.00,"Sold Mar 12, 2026",N,,,N,N,$1.65,wipeoutslider,New,https://www.ebay.com/itm/312793476624
1991 Fleer JUAN BERENGUER Signed Card autograph AUTO twins tigers giants,$5.49,"Sold Mar 12, 2026",N,,,N,N,$0.65,bcrew41,New,https://www.ebay.com/itm/225787734933
1991 FLEER NOLAN RYAN BOX BOTTOM BASEBALL CARD,$1.99,"Sold Mar 12, 2026",N,,,N,N,$1.50,dlpuhala,New,https://www.ebay.com/itm/177220820545
1991 Fleer - #2 Will Clark NM.,$2.49,"Sold Mar 12, 2026",N,,,N,Y,$0.99,aquariussoul26,New,https://www.ebay.com/itm/256794610755
1991 Fleer - Rickey Henderson #10 - PSA 10 / Pop: 73,$48.00,"Sold Mar 12, 2026",Y,PSA,10,N,N,$4.85,eclecticcollectiblesemporium,New,https://www.ebay.com/itm/385953673034
1991 Fleer Ultra Update U79 Jeff Bagwell RC Rookie PSA 10,$47.49,"Sold Mar 12, 2026",Y,PSA,10,N,N,$5.50,pc_sportscards,New,https://www.ebay.com/itm/157662176435
1991 Ultra #4 Ken Griffey Jr. Ultra Team (Ultra Gold),$1.99,"Sold Mar 12, 2026",N,,,N,Y,$0.00,liquidation_barn,New,https://www.ebay.com/itm/267581063373
1991 Fleer - Pro-Vision Will Clark #2,$0.25,"Sold Mar 12, 2026",N,,,Y,N,$1.32,camfa_8179,New,https://www.ebay.com/itm/127719899453
1991 Ultra #85 Frank Thomas,$1.49,"Sold Mar 11, 2026",N,,,N,N,$0.00,joef-11,New,https://www.ebay.com/itm/127686123884
1991 Fleer - Pro-Vision #12 Darryl Strawberry New York Mets,$1.71,"Sold Mar 11, 2026",N,,,N,N,$0.00,robinsnest76,New,https://www.ebay.com/itm/127725678302
Juan Gonzalez 1991 Fleer Ultra Update PSA 9 Rangers #U-55,$6.99,"Sold Mar 11, 2026",Y,PSA,9,N,Y,$4.85,veecomics,New,https://www.ebay.com/itm/287055876203
1991 Greg Maddux Fleer Ultra #64,$1.69,"Sold Mar 11, 2026",N,,,N,Y,$0.00,ispy06,New,https://www.ebay.com/itm/234939056574
1991 Sammy Sosa Fleer Ultra #82,$1.69,"Sold Mar 11, 2026",N,,,N,Y,$0.00,ispy06,New,https://www.ebay.com/itm/234866632990
1991 Mark Grace Fleer Ultra #61,$1.69,"Sold Mar 11, 2026",N,,,N,Y,$0.00,ispy06,New,https://www.ebay.com/itm/235807258448
1991 Fleer #545 Phil Stephenson Wax/Cello Pack version,$1.89,"Sold Mar 11, 2026",N,,,N,N,$0.00,cmycollectibles,New,https://www.ebay.com/itm/365874235401
1991 Fleer #545b Phil Stephenson Jumbo Pack Variation,$1.89,"Sold Mar 11, 2026",N,,,N,N,$0.00,cmycollectibles,New,https://www.ebay.com/itm/365882525326
Barry Bonds Base/Inserts - You Pick - $2.00 or 2 Card Minimum,$2.00,"Sold Mar 11, 2026",N,,,N,N,$0.00,disabled_vet,New,https://www.ebay.com/itm/115728234975
1991 Fleer Update Part. set Baseball Pick cards that you may want/need.,$1.00,"Sold Mar 11, 2026",N,,,N,N,$0.74,ghorton5354,New,https://www.ebay.com/itm/127141559138
1991 Fleer Pro-Vision Roger Clemens #9 Insert Card - Boston Red Sox - 9 Of 12,$1.15,"Sold Mar 11, 2026",N,,,N,N,$0.74,volscanes4,New,https://www.ebay.com/itm/336473041761
1991 Fleer Kevin McReynolds #154 New York Mets Baseball Card,$1.65,"Sold Mar 11, 2026",N,,,N,Y,$0.00,the_cardboard_dream,New,https://www.ebay.com/itm/335394638579
1992 Fleer Ultra Tim McIntosh #386 Milwaukee Brewers Baseball Card,$1.30,"Sold Mar 11, 2026",N,,,N,N,$0.00,mnstarcards,New,https://www.ebay.com/itm/377006414832
Fleer 1991 Ken Griffey Jr. #7 Seattle Mariners All Star Team MLB Baseball Card,$3.02,"Sold Mar 11, 2026",N,,,Y,N,$1.32,houstonh,New,https://www.ebay.com/itm/377010025070
144938565 Michael Jordan 1991 Sports Cards News #2 PSA 9,$50.00,"Sold Mar 11, 2026",Y,PSA,9,Y,N,$5.50,pc_sportscards,New,https://www.ebay.com/itm/157709479777
1991 Fleer - Pro-Vision Bo Jackson #5,$2.73,"Sold Mar 11, 2026",N,,,N,Y,$1.32,hammerheadcollectibles760,New,https://www.ebay.com/itm/389718419941
1991 Fleer #10 Rickey Henderson PSA 10,$39.99,"Sold Mar 11, 2026",Y,PSA,10,N,N,$5.00,88kc,New,https://www.ebay.com/itm/205991719694
Gary Carter 1991 Fleer #258 Giants MLB READ FREE SHIPPING AutographDen,$0.31,"Sold Mar 11, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277780404698
Dennis Eckersley 1991 Fleer #6 Athletics MLB READ FREE SHIPPING AutographDen,$0.26,"Sold Mar 11, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277780404666
1987 Fleer #366 George Brett Baseball Card,$0.79,"Sold Mar 11, 2026",N,,,Y,N,$1.19,scottsj78,New,https://www.ebay.com/itm/358275309140
Julio Gonzalez 1981 Fleer Baseball Card #73 Houston Astros + Fast Free Ship,$1.55,"Sold Mar 11, 2026",N,,,N,Y,$0.00,55cardking,New,https://www.ebay.com/itm/137110600617
1991 Fleer Barry Bonds #33 Pittsburgh Pirates MLB Baseball Trading Card,$0.01,"Sold Mar 11, 2026",N,,,Y,N,$1.32,midwestcards6767,New,https://www.ebay.com/itm/157726551832
1991 Fleer #673 Don Mattingly,$1.00,"Sold Mar 11, 2026",N,,,N,Y,$0.75,heartoftexasflips,New,https://www.ebay.com/itm/156986249968
OZZIE SMITH Baseball Card Pick Any Inserts SP 1980-2023 NM & Better Upick HOF,$0.99,"Sold Mar 11, 2026",N,,,N,N,$0.00,primer454,New,https://www.ebay.com/itm/313598382737
1991 FLEER #710 KEN GRIFFEY JR.-BARRY BONDS PSA 9,$13.53,"Sold Mar 11, 2026",Y,PSA,9,Y,N,$5.00,4_sharp_corners,New,https://www.ebay.com/itm/267593343748
Paul Molitor cards (1987-2022) Brewers Twins Blue Jays - You Choose,$0.99,"Sold Mar 11, 2026",N,,,N,N,$0.75,sjosing,New,https://www.ebay.com/itm/388968605063
1991 Fleer - Factory Set Pro-Vision Rickey Henderson #2,$3.99,"Sold Mar 11, 2026",N,,,N,N,$0.00,miami305vintage,New,https://www.ebay.com/itm/127723257093
1992 Fleer Ultra Mark McGwire card #115,$1.99,"Sold Mar 11, 2026",N,,,N,Y,$0.00,minisnstuff2014,New,https://www.ebay.com/itm/256747527881
1991 Fleer - Nolan Ryan #302,$1.75,"Sold Mar 11, 2026",N,,,N,N,$0.00,timscards1979,New,https://www.ebay.com/itm/397561079936
Fleer Team Stickers (1977-1991) / OAKLAND A'S / U Pick Cards / Buy4+ Save40%,$0.99,"Sold Mar 11, 2026",N,,,N,N,$0.89,eclectic_eden,New,https://www.ebay.com/itm/175488301758
1991 Fleer Sticker Indians Tigers Phillies & Mets Combined Shipping,$0.50,"Sold Mar 11, 2026",N,,,Y,N,$1.00,us_q515,New,https://www.ebay.com/itm/177922090988
🔥PICK YOUR CARDS! 2+ SAVE 5%-15%! KEN GRIFFEY JR Cards | 1989 to 2008🔥RAV,$1.29,"Sold Mar 11, 2026",N,,,N,N,$0.99,csteenterprises,New,https://www.ebay.com/itm/389126381948
1991 fleer team logo stickers Indians Tigers Royals Brewers Combined Shipping,$0.45,"Sold Mar 11, 2026",N,,,Y,N,$1.00,us_q515,New,https://www.ebay.com/itm/177922049095
Scot Thompson 1981 Fleer Baseball Card #296 Chicago Cubs + Fast Free Ship,$1.55,"Sold Mar 11, 2026",N,,,N,Y,$0.00,55cardking,New,https://www.ebay.com/itm/137110600700
Doug Capilla UER 1981 Fleer Baseball Card #309 Chicago Cubs + Fast Free Ship,$1.55,"Sold Mar 11, 2026",N,,,N,Y,$0.00,55cardking,New,https://www.ebay.com/itm/137110600724
Steve Dillard 1981 Fleer Baseball Card #298 Chicago Cubs + Fast Free Ship,$1.55,"Sold Mar 11, 2026",N,,,N,Y,$0.00,55cardking,New,https://www.ebay.com/itm/137110600748
Joel Skinner 1991 Fleer #377 Cleveland Indians BASEBALL *077,$0.99,"Sold Mar 11, 2026",N,,,N,N,$0.00,robertpittman100,New,https://www.ebay.com/itm/157414031951
Steve Decker 1991 Fleer #260 San Francisco Giants BASEBALL *077,$0.99,"Sold Mar 11, 2026",N,,,N,N,$0.00,robertpittman100,New,https://www.ebay.com/itm/205804241990
1991 Fleer #335 Cecil Fielder Detroit Tigers,$1.79,"Sold Mar 11, 2026",N,,,N,N,$0.00,wowcoolcards,New,https://www.ebay.com/itm/355744649389
1991 Fleer Pro-Visions Kirby Puckett Twins CSG 8 NM/Mint,$8.99,"Sold Mar 11, 2026",Y,CSG,8,Y,N,$7.95,micha-caval,New,https://www.ebay.com/itm/227242317072
1991 Fleer Ultra - Bo Jackson #149,$1.54,"Sold Mar 11, 2026",N,,,N,Y,$0.00,keithjeffers,New,https://www.ebay.com/itm/336441051171
Eric Davis 1991 Fleer Baseball Pro-Visions Cincinnati Reds #10,$1.25,"Sold Mar 11, 2026",N,,,N,Y,$0.99,sandosports,New,https://www.ebay.com/itm/298036331092
1991 Fleer Ultra Bo Jackson CGC Graded 9 Mint,$16.00,"Sold Mar 11, 2026",Y,CGC,9,Y,N,$0.00,micbeat_67,New,https://www.ebay.com/itm/317964514164
1991 Fleer - All Star Team Matt Williams #3 San Francisco Giants,$3.99,"Sold Mar 11, 2026",N,,,N,N,$0.00,miami305vintage,New,https://www.ebay.com/itm/127720321864
"1991 Fleer #515 Mike Scott, Astros nm ib",$1.00,"Sold Mar 11, 2026",N,,,N,Y,$0.00,scotsman-half,New,https://www.ebay.com/itm/205283419869
Randy Johnson Base/Inserts - You Pick - $2.00 or 2 Card Minimum,$2.00,"Sold Mar 11, 2026",N,,,N,N,$0.00,disabled_vet,New,https://www.ebay.com/itm/116380732254
Nolan Ryan cards - pick your favorite...pick a bunch!,$1.39,"Sold Mar 11, 2026",N,,,N,N,$0.00,kevmak,New,https://www.ebay.com/itm/144090584054
JOHN MORRIS PHILLIES 1991 FLEER UPDATE BASEBALL #U-109,$0.99,"Sold Mar 11, 2026",N,,,N,N,$0.89,lamar62956,New,https://www.ebay.com/itm/126561439589
Bo Jackson Singles ( You Pick ) - Baseball & Football Rookies etc . Near Mint,$1.59,"Sold Mar 11, 2026",N,,,N,N,$4.99,insidethewrapper,New,https://www.ebay.com/itm/198000077163
Ozzie Smith 1991 Fleer #646 St Louis Cardinals,$1.25,"Sold Mar 11, 2026",N,,,N,N,$0.00,roughandready,New,https://www.ebay.com/itm/326266528207
"1991 Fleer Ken Griffey, Jr. #450 Seattle Mariners",$2.99,"Sold Mar 11, 2026",N,,,N,Y,$0.00,designated_heckler_cards,New,https://www.ebay.com/itm/137005070913
1991 Fleer Second Generation Stars - Griffey/Bonds #710 Mariners/Pirates,$4.99,"Sold Mar 11, 2026",N,,,N,Y,$0.00,designated_heckler_cards,New,https://www.ebay.com/itm/137046660433
1991 Fleer Barry Bonds Ken Griffey Jr #710 HOF,$2.99,"Sold Mar 11, 2026",N,,,N,N,$0.00,gowolverines2,New,https://www.ebay.com/itm/388943970058
1991 Fleer - Pro-Vision Ruben Sierra #3,$1.64,"Sold Mar 10, 2026",N,,,N,N,$0.00,my80sjunkwax,New,https://www.ebay.com/itm/377003607940
1991 FLEER MIKE GREENWELL CARD#8 NR-MINT BOSTON RED SOX HANSHIN TIGERS,$0.99,"Sold Mar 11, 2026",N,,,N,N,$1.99,2easy2trade,New,https://www.ebay.com/itm/325805717642
1991 FLEER DON MATTINGLY PRO VISION CARD#11 NEW YORK YANKEES DODGERS,$0.99,"Sold Mar 11, 2026",N,,,N,N,$1.99,2easy2trade,New,https://www.ebay.com/itm/326322708237
Wally Whitehurst 1991 Fleer #166 New York Mets BASEBALL *077,$0.99,"Sold Mar 11, 2026",N,,,N,N,$0.00,robertpittman100,New,https://www.ebay.com/itm/157414031940
Dick Ruthven 1981 Fleer Baseball Card #16 Philadelphia Phillies +Fast Free Ship,$1.55,"Sold Mar 11, 2026",N,,,N,Y,$0.00,55cardking,New,https://www.ebay.com/itm/137110600662
Jerry Martin 1981 Fleer Baseball Card #295 Chicago Cubs + Fast Free Ship,$1.55,"Sold Mar 11, 2026",N,,,N,Y,$0.00,55cardking,New,https://www.ebay.com/itm/137110600561
Larry Biittner 1981 Fleer Baseball Card #314 Chicago Cubs + Fast Free Ship,$1.55,"Sold Mar 11, 2026",N,,,N,Y,$0.00,55cardking,New,https://www.ebay.com/itm/137110600580
Bill Caudill 1981 Fleer Baseball Card #306 Chicago Cubs + Fast Free Ship,$1.55,"Sold Mar 11, 2026",N,,,N,Y,$0.00,55cardking,New,https://www.ebay.com/itm/137110600622
Mike Vail 1981 Fleer Baseball Card #311 Chicago Cubs + Fast Free Ship,$1.55,"Sold Mar 11, 2026",N,,,N,Y,$0.00,55cardking,New,https://www.ebay.com/itm/137110600674
