title,price,shipping,sold_date,seller,condition,item_url,image_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
1991 Upper Deck Michael Jordan Inserts RC #SP1 White Sox Rookie,$32.77,$4.99,"Sold Mar 15, 2026",dcsports87,New,https://www.ebay.com/itm/377023466664,https://i.ebayimg.com/images/g/u78AAeSw-LlpsEZC/s-l500.webp,N,,,Y,N,32.77,4.99,37.76,2026-03-15,auction,False,False,,,
1991 Upper Deck #SP1 Michael Jordan,$22.78,$4.95,"Sold Mar 15, 2026",lamasportscards,New,https://www.ebay.com/itm/136918874355,https://i.ebayimg.com/images/g/JrUAAeSwwTBpWsQo/s-l500.webp,N,,,N,N,22.78,4.95,27.73,2026-03-15,bin,False,False,,,
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox,$15.50,$4.99,"Sold Mar 15, 2026",dcsports87,New,https://www.ebay.com/itm/127730845544,https://i.ebayimg.com/images/g/~2kAAeSwPU9pr~Zs/s-l500.webp,N,,,Y,N,15.5,4.99,20.49,2026-03-15,auction,False,False,,,
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 9 and psa 8 included with,$106.73,$5.77,"Sold Mar 15, 2026",gg8_36,New,https://www.ebay.com/itm/389725544285,https://i.ebayimg.com/images/g/k0wAAeSwd0BpsE3~/s-l500.webp,Y,PSA,9,Y,N,106.73,5.77,112.5,2026-03-15,auction,False,True,PSA,9.0,
1991 Upper Deck Michael Jordan Inserts RC #SP1 White Sox Rookie,$35.00,$4.99,"Sold Mar 15, 2026",dcsports87,New,https://www.ebay.com/itm/127731499188,https://i.ebayimg.com/images/g/QCwAAeSwnc1psEX8/s-l500.webp,N,,,Y,N,35.0,4.99,39.99,2026-03-15,auction,False,False,,,
1991 Upper Deck Michael Jordan SP1 Hologram Sealed Case w/ Matting,$32.00,$5.00,"Sold Mar 15, 2026",belle1123cosmo,New,https://www.ebay.com/itm/147191026759,https://i.ebayimg.com/images/g/95YAAeSwH1RprKcN/s-l500.webp,N,,,Y,N,32.0,5.0,37.0,2026-03-15,auction,False,False,,,
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 10 SUPER COOL PSA 10,"$1,100.00",$5.00,"Sold Mar 15, 2026",gg8_36,New,https://www.ebay.com/itm/389725523442,https://i.ebayimg.com/images/g/jegAAeSwfJZpsEnl/s-l500.webp,Y,PSA,10,Y,N,1100.0,5.0,1105.0,2026-03-15,auction,False,True,PSA,10.0,
1991 Upper Deck Michael Jordan Inserts RC #SP1 White Sox Rookie,$18.27,$4.99,"Sold Mar 15, 2026",dcsports87,New,https://www.ebay.com/itm/127731498888,https://i.ebayimg.com/images/g/aukAAeSw52VpsEaj/s-l500.webp,N,,,Y,N,18.27,4.99,23.26,2026-03-15,auction,False,False,,,
1991 Upper Deck Michael Jordan Inserts RC Rookie #SP1 White Sox,$34.33,$4.99,"Sold Mar 15, 2026",dcsports87,New,https://www.ebay.com/itm/127730603629,https://i.ebayimg.com/images/g/kaoAAeSwXdhpr9A9/s-l500.webp,N,,,Y,N,34.33,4.99,39.32,2026-03-15,auction,False,False,,,
Pack fresh from sealed case!! Upper Deck 1991 Michael Jordan #SP1,$19.99,$5.00,"Sold Mar 15, 2026",diamondkings9,New,https://www.ebay.com/itm/358331596958,https://i.ebayimg.com/images/g/rHkAAeSwh6hptfuy/s-l500.webp,N,,,N,N,19.99,5.0,24.99,2026-03-15,bin,False,False,,,
SP Michael Jordan 🔥 1990-91 NBA MVP Chicago Bulls GOAT Oddball Vintage HOF RED,$2.25,$1.32,"Sold Mar 15, 2026",chefpapa,New,https://www.ebay.com/itm/188135794826,https://i.ebayimg.com/images/g/blkAAeSw~0Vprg3Z/s-l500.webp,N,,,Y,N,2.25,1.32,3.57,2026-03-15,auction,False,True,TAG,,91
Michael Jordan 🔥 1991 Vintage Chicago Bulls Driving vs Nets Basketball Oddball,$4.25,$1.32,"Sold Mar 15, 2026",chefpapa,New,https://www.ebay.com/itm/188135735518,https://i.ebayimg.com/images/g/rs0AAeSwdnFprgmj/s-l500.webp,N,,,Y,N,4.25,1.32,5.57,2026-03-15,auction,False,True,TAG,,
SP Michael Jordan 🔥 1991 America's Finest Card Co #NNO Bulls HOF 🐐 MVP ✨✨✨✨✨✨✨,$9.50,$1.32,"Sold Mar 15, 2026",chefpapa,New,https://www.ebay.com/itm/188135694623,https://i.ebayimg.com/images/g/ixwAAeSw83tprgWr/s-l500.webp,N,,,Y,N,9.5,1.32,10.82,2026-03-15,auction,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$26.00,$6.00,"Sold Mar 15, 2026",dmoneydimes,New,https://www.ebay.com/itm/198167373524,https://i.ebayimg.com/images/g/izwAAeSwcQFprjKb/s-l500.webp,N,,,N,Y,26.0,6.0,32.0,2026-03-15,bin,True,False,,,
1991 Upper Deck Short Print Michael Jordan #SP1 Insert White Sox MLB PSA 7,$23.67,$5.27,"Sold Mar 15, 2026",cardcollecting21,New,https://www.ebay.com/itm/406751003637,https://i.ebayimg.com/images/g/I-IAAeSwAfRpij47/s-l500.webp,Y,PSA,7,Y,N,23.67,5.27,28.94,2026-03-15,auction,False,True,PSA,7.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$20.50,$0.00,"Sold Mar 15, 2026",ric-7252,New,https://www.ebay.com/itm/406748302710,https://i.ebayimg.com/images/g/4L0AAeSwtwtpreXY/s-l500.webp,N,,,Y,N,20.5,0.0,20.5,2026-03-15,auction,False,False,,,
1991 Upper Deck Michael Jordan Inserts #SP1 Chicago White Sox,$18.00,$5.99,"Sold Mar 15, 2026",dickandjanessportscards,New,https://www.ebay.com/itm/277750581227,https://i.ebayimg.com/images/g/WE8AAeSwgzRpnRI6/s-l500.webp,N,,,N,Y,18.0,5.99,23.99,2026-03-15,bin,True,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$10.50,$8.75,"Sold Mar 15, 2026",tobe-3146,New,https://www.ebay.com/itm/406748216408,https://i.ebayimg.com/images/g/yPEAAeSw5jFprdtJ/s-l500.webp,N,,,Y,N,10.5,8.75,19.25,2026-03-15,auction,False,False,,,
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox HOF PSA 9 MINT,$80.00,$5.00,"Sold Mar 15, 2026",jacki9281,New,https://www.ebay.com/itm/188165589578,https://i.ebayimg.com/images/g/YgIAAeSw~ZZptue9/s-l500.webp,Y,PSA,9,N,N,80.0,5.0,85.0,2026-03-15,bin,False,True,PSA,9.0,
PSA 9 MINT 1991 UPPER DECK MICHAEL JORDAN #SP1 BULLS WHITE SOX 35668 B134,$99.99,$5.00,"Sold Mar 15, 2026",sherrisobsessions,New,https://www.ebay.com/itm/165270569370,https://i.ebayimg.com/images/g/uZQAAOSwU3lh175z/s-l500.webp,Y,PSA,9,N,N,99.99,5.0,104.99,2026-03-15,bin,False,True,PSA,9.0,B134
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox,$19.99,$0.00,"Sold Mar 15, 2026",bigdog711,New,https://www.ebay.com/itm/147177192787,https://i.ebayimg.com/images/g/8eYAAeSw5F9poxPt/s-l500.webp,N,,,N,Y,19.99,0.0,19.99,2026-03-15,bin,True,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1 GEM MT BGS 9.5,$285.00,$8.10,"Sold Mar 15, 2026",cluelesscollector24,New,https://www.ebay.com/itm/377034804981,https://i.ebayimg.com/images/g/sz4AAeSw5WJptb6h/s-l500.webp,Y,BGS,9.5,N,Y,285.0,8.1,293.1,2026-03-15,bin,True,True,BGS,9.5,
1991 Upper Deck #SP1 Michael Jordan,$20.00,$0.74,"Sold Mar 15, 2026",luwas.cards,New,https://www.ebay.com/itm/406757905272,https://i.ebayimg.com/images/g/ZX8AAeSwVbxpsjaj/s-l500.webp,N,,,N,Y,20.0,0.74,20.74,2026-03-15,bin,True,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$10.52,$7.10,"Sold Mar 15, 2026",dashe-725,New,https://www.ebay.com/itm/397689913341,https://i.ebayimg.com/images/g/oIkAAeSwkt9pras1/s-l500.webp,N,,,Y,N,10.52,7.1,17.62,2026-03-15,auction,False,False,,,
Upper Deck 1991 Short Print Insert Michael Jordan Chicago White Sox SP1 PSA 9,$105.00,$0.00,"Sold Mar 15, 2026",cowil9606,New,https://www.ebay.com/itm/366246917633,https://i.ebayimg.com/images/g/c20AAeSwKbpppnzW/s-l500.webp,Y,PSA,9,N,Y,105.0,0.0,105.0,2026-03-15,bin,True,True,PSA,9.0,
1991 Upper Deck - Michael Jordan #SP1,$32.50,$5.75,"Sold Mar 15, 2026",soup1006,New,https://www.ebay.com/itm/298122661049,https://i.ebayimg.com/images/g/nwMAAeSwKhJptXQE/s-l500.webp,N,,,N,N,32.5,5.75,38.25,2026-03-15,bin,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 8,$40.00,$4.00,"Sold Mar 15, 2026",camgen15,New,https://www.ebay.com/itm/396673942758,https://i.ebayimg.com/images/g/DcEAAeSwJwBoOfvj/s-l500.webp,Y,PSA,8,N,Y,40.0,4.0,44.0,2026-03-15,bin,True,True,PSA,8.0,
1991 Upper Deck #SP1 Michael JORDAN Iconic Short Print SP1,$23.99,$4.99,"Sold Mar 15, 2026",lamasportscards,New,https://www.ebay.com/itm/137048249066,https://i.ebayimg.com/images/g/eBUAAeSwWStplaTi/s-l500.webp,N,,,N,Y,23.99,4.99,28.98,2026-03-15,bin,True,False,,,
Upper Deck 1991 SP1 Michael Jordan Short Print Chicago White Sox Baseball MLB,$15.39,$1.03,"Sold Mar 15, 2026",bigdog081974-6,New,https://www.ebay.com/itm/157734764803,https://i.ebayimg.com/images/g/Q8YAAeSwciBprW~P/s-l500.webp,N,,,Y,N,15.39,1.03,16.42,2026-03-15,auction,False,False,,,
Upper Deck 1991 Short Print Insert Michael Jordan #SP1 White Sox Baseball,$23.50,$5.00,"Sold Mar 15, 2026",troy621,New,https://www.ebay.com/itm/406763538341,https://i.ebayimg.com/images/g/KKQAAeSw4rpptCDz/s-l500.webp,N,,,N,Y,23.5,5.0,28.5,2026-03-15,bin,True,False,,,
1991 Upper Deck #SP1 Michael Jordan,$14.99,$1.32,"Sold Mar 14, 2026",kdawgcards,New,https://www.ebay.com/itm/397711496215,https://i.ebayimg.com/images/g/EkEAAeSwkshptMfg/s-l500.webp,N,,,N,N,14.99,1.32,16.31,2026-03-14,bin,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1 BGS 8,$45.64,$8.83,"Sold Mar 14, 2026",cluelesscollector24,New,https://www.ebay.com/itm/377032331578,https://i.ebayimg.com/images/g/Z6QAAeSwEG1ptHJY/s-l500.webp,Y,BGS,8,N,N,45.64,8.83,54.47,2026-03-14,bin,False,True,BGS,8.0,
1991 Upper Deck Short Print Michael Jordan #SP1 PSA 8 HOF,$34.00,$4.99,"Sold Mar 14, 2026",comc_consignment,New,https://www.ebay.com/itm/336464037906,https://i.ebayimg.com/images/g/DgcAAeSwkshpqN~m/s-l500.webp,Y,PSA,8,Y,N,34.0,4.99,38.99,2026-03-14,auction,False,True,PSA,8.0,
1991 Upper Deck Short Print Michael Jordan #SP1 HOF EX+ / NM RARE,$21.39,$5.79,"Sold Mar 14, 2026",johnnyb8634,New,https://www.ebay.com/itm/267599368495,https://i.ebayimg.com/images/g/vt0AAeSwUEdpqPjq/s-l500.webp,N,,,Y,N,21.39,5.79,27.18,2026-03-14,auction,False,False,,,
1991 Upper Deck Short Print Michael Jordan #SP1,$29.99,$0.00,"Sold Mar 14, 2026",lmarquez29,New,https://www.ebay.com/itm/168224700356,https://i.ebayimg.com/images/g/~gIAAeSwi~JpsgeF/s-l500.webp,N,,,N,N,29.99,0.0,29.99,2026-03-14,bin,False,False,,,
1991 Upper Deck - Short Print No Hologram #SP1 Michael Jordan MLB - PSA 8 NM-MT,$39.99,$5.00,"Sold Mar 14, 2026",stevene0927,New,https://www.ebay.com/itm/286227878743,https://i.ebayimg.com/images/g/H64AAOSwRsNnaISa/s-l500.webp,Y,PSA,8,N,Y,39.99,5.0,44.99,2026-03-14,bin,True,True,PSA,8.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$20.00,$3.74,"Sold Mar 14, 2026",breakpointllc-2020,New,https://www.ebay.com/itm/389714003266,https://i.ebayimg.com/images/g/-90AAeSwGjxprOMI/s-l500.webp,N,,,Y,N,20.0,3.74,23.74,2026-03-14,auction,False,False,,,
Michael Jordan Short Print RC #SP1 1991 Upper Deck Chicago White Sox 🔥NM+/SHARP,$29.99,$8.75,"Sold Mar 14, 2026",tskhits,New,https://www.ebay.com/itm/147204675797,https://i.ebayimg.com/images/g/W2IAAeSwdDdprN24/s-l500.webp,N,,,N,Y,29.99,8.75,38.74,2026-03-14,bin,True,False,,,
1991 Upper Deck: SP1 Michael Jordan RC NR-MINT,$39.00,$4.95,"Sold Mar 14, 2026",gregmorrismodern,New,https://www.ebay.com/itm/366244379352,https://i.ebayimg.com/images/g/MBIAAeSw4c1pp5cb/s-l500.webp,N,,,Y,N,39.0,4.95,43.95,2026-03-14,auction,False,False,,,
1991 UPPER DECK SP1 MICHAEL JORDAN PSA 9,$99.99,$0.00,"Sold Mar 14, 2026",angelsintheoutfield23,New,https://www.ebay.com/itm/177891027437,https://i.ebayimg.com/images/g/pm4AAeSwkZxpnagN/s-l500.webp,Y,PSA,9,N,Y,99.99,0.0,99.99,2026-03-14,bin,True,True,PSA,9.0,
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox RC SP JA,$22.39,$5.99,"Sold Mar 14, 2026",hobbyhouse23,New,https://www.ebay.com/itm/236674368243,https://i.ebayimg.com/images/g/1SgAAeSw2KtprKBJ/s-l500.webp,N,,,Y,N,22.39,5.99,28.38,2026-03-14,auction,False,False,,,
1991 Upper Deck Michael Jordan SP1 Short Print Insert PSA 10 GEM MT White Sox,$915.00,$5.62,"Sold Mar 14, 2026",jusken7219,New,https://www.ebay.com/itm/336464072221,https://i.ebayimg.com/images/g/c5cAAeSwE51pqOhm/s-l500.webp,Y,PSA,10,Y,N,915.0,5.62,920.62,2026-03-14,auction,False,True,PSA,10.0,
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox,$42.69,$4.99,"Sold Mar 14, 2026",dcsports87,New,https://www.ebay.com/itm/377020711979,https://i.ebayimg.com/images/g/vjkAAeSwomBprtdG/s-l500.webp,N,,,Y,N,42.69,4.99,47.68,2026-03-14,auction,False,False,,,
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox,$37.00,$4.99,"Sold Mar 14, 2026",dcsports87,New,https://www.ebay.com/itm/127729140540,https://i.ebayimg.com/images/g/p30AAeSwFYZprtel/s-l500.webp,N,,,Y,N,37.0,4.99,41.99,2026-03-14,auction,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1 2,$13.50,$5.20,"Sold Mar 14, 2026",minner27,New,https://www.ebay.com/itm/127718015315,https://i.ebayimg.com/images/g/N~wAAeSwr-tpqCKI/s-l500.webp,N,,,Y,N,13.5,5.2,18.7,2026-03-14,auction,False,False,,2.0,
1991 Upper Deck - Short Print Michael Jordan #SP1 1,$16.68,$5.20,"Sold Mar 14, 2026",minner27,New,https://www.ebay.com/itm/127718008763,https://i.ebayimg.com/images/g/O6MAAeSwDBBpqCHV/s-l500.webp,N,,,Y,N,16.68,5.2,21.88,2026-03-14,auction,False,False,,1.0,
1991 Upper Deck- White Sox/ Bulls Star* Michael Jordan Card # SP1” Sharp Corners,$14.99,$4.99,"Sold Mar 14, 2026",midun_52,New,https://www.ebay.com/itm/336468655017,https://i.ebayimg.com/images/g/DR4AAeSwcKNprM1c/s-l500.webp,N,,,Y,N,14.99,4.99,19.98,2026-03-14,auction,False,False,,,
1991 UPPER DECK SP1 MICHAEL JORDAN PSA 9,$98.00,$5.20,"Sold Mar 14, 2026",byredfeather,New,https://www.ebay.com/itm/257405348235,https://i.ebayimg.com/images/g/DYQAAeSwNC1ptF8Y/s-l500.webp,Y,PSA,9,N,N,98.0,5.2,103.2,2026-03-14,bin,False,True,PSA,9.0,
1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 6 EX-MT,$17.81,$5.20,"Sold Mar 14, 2026",swah51,New,https://www.ebay.com/itm/127725800772,https://i.ebayimg.com/images/g/Uy0AAeSw~2Rpnhqk/s-l500.webp,Y,PSA,6,Y,N,17.81,5.2,23.01,2026-03-14,auction,False,True,PSA,6.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.51,$1.32,"Sold Mar 14, 2026",firstclassbreaks,New,https://www.ebay.com/itm/206118843270,https://i.ebayimg.com/images/g/B-gAAeSwKFtprKjs/s-l500.webp,N,,,Y,N,19.51,1.32,20.83,2026-03-14,auction,False,False,,,
Michael Jordan 1991 Upper Deck #SP1 Short Print Baseball RC,$18.00,$5.00,"Sold Mar 14, 2026",kuuboom,New,https://www.ebay.com/itm/236685646615,https://i.ebayimg.com/images/g/1isAAeSwlYJptCpU/s-l500.webp,N,,,N,N,18.0,5.0,23.0,2026-03-14,bin,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.99,$1.32,"Sold Mar 14, 2026",wallacecollectibles,New,https://www.ebay.com/itm/188138932061,https://i.ebayimg.com/images/g/L~8AAeSwOJBprzjQ/s-l500.webp,N,,,N,N,19.99,1.32,21.31,2026-03-14,bin,False,False,,,
1991 UPPER DECK #SP1 MICHAEL JORDAN CHICAGO WHITE SOX MAJOR LEAGUE BAEBALL,$18.99,$4.00,"Sold Mar 14, 2026",magenta7,New,https://www.ebay.com/itm/318001273575,https://i.ebayimg.com/images/g/GfcAAeSw16NptOkv/s-l500.webp,N,,,N,N,18.99,4.0,22.99,2026-03-14,bin,False,False,,,
1991 UPPER DECK SP1 MICHAEL JORDAN YOLO GRADE LOL WTF SP PSA 5 4716,$29.99,$8.75,"Sold Mar 14, 2026",shortslabs,New,https://www.ebay.com/itm/257380512420,https://i.ebayimg.com/images/g/jS0AAeSweeRpoHQy/s-l500.webp,Y,PSA,5,N,N,29.99,8.75,38.74,2026-03-14,bin,False,True,PSA,5.0,
1991 Upper Deck #SP1 Michael Jordan SGC 9,$72.23,$5.45,"Sold Mar 14, 2026",thearpinmint,New,https://www.ebay.com/itm/336468286839,https://i.ebayimg.com/images/g/304AAeSw-RRprHFs/s-l500.webp,Y,SGC,9,Y,N,72.23,5.45,77.68,2026-03-14,auction,False,True,SGC,9.0,
1991 Upper Deck Michael Jordan #SP1,$23.00,$0.00,"Sold Mar 14, 2026",mikestorage,New,https://www.ebay.com/itm/287197841568,https://i.ebayimg.com/images/g/DlcAAeSwGvtpsKff/s-l500.webp,N,,,N,Y,23.0,0.0,23.0,2026-03-14,bin,True,False,,,
1991 Upper Deck Michael Jordan SP1 Chicago White Sox Short Print Insert,$20.00,$5.52,"Sold Mar 14, 2026",coachrob,New,https://www.ebay.com/itm/157732663669,https://i.ebayimg.com/images/g/jiIAAeSwpcppowSZ/s-l500.webp,N,,,Y,N,20.0,5.52,25.52,2026-03-14,auction,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$35.00,$5.07,"Sold Mar 14, 2026",gen7568,New,https://www.ebay.com/itm/187634857087,https://i.ebayimg.com/images/g/NMYAAeSwewRo5wAD/s-l500.webp,N,,,N,Y,35.0,5.07,40.07,2026-03-14,bin,True,False,,,
1991 Upper Deck #SP1 Michael Jordan,$24.00,$0.00,"Sold Mar 14, 2026",tjd92780,New,https://www.ebay.com/itm/257392819982,https://i.ebayimg.com/images/g/hBcAAeSwUjNpqhlr/s-l500.webp,N,,,N,Y,24.0,0.0,24.0,2026-03-14,bin,True,False,,,
1991 Upper Deck Michael Jordan #SP1 PSA 6 EXMT: Baseball Rookie 🎯,$25.99,$5.00,"Sold Mar 14, 2026",titanhater32,New,https://www.ebay.com/itm/227206060116,https://i.ebayimg.com/images/g/UwwAAeSwZ0Vphj58/s-l500.webp,Y,PSA,6,N,Y,25.99,5.0,30.99,2026-03-14,bin,True,True,PSA,6.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$25.00,$5.89,"Sold Mar 14, 2026",ryaab0,New,https://www.ebay.com/itm/298109314052,https://i.ebayimg.com/images/g/bU8AAeSw4JZpsOKL/s-l500.webp,N,,,N,N,25.0,5.89,30.89,2026-03-14,bin,False,False,,,
1991 Upper Deck Michael Jordan SP1 Short Print Chicago White Sox Baseball,$25.00,$5.00,"Sold Feb 12, 2026",secfan1,New,https://www.ebay.com/itm/188024156979,https://i.ebayimg.com/images/g/FN4AAeSwlv9pguJg/s-l500.webp,N,,,N,N,25.0,5.0,30.0,2026-02-12,bin,False,False,,,
1991 Upper Deck #SP1 Michael Jordan,$19.99,$1.50,"Sold Mar 13, 2026",colle9572,New,https://www.ebay.com/itm/287199309583,https://i.ebayimg.com/images/g/gMgAAeSwEG1ps28A/s-l500.webp,N,,,N,N,19.99,1.5,21.49,2026-03-13,bin,False,False,,,
1991 Upper Deck Baseball #SP1 Michael Jordan SGC 8.5,$40.00,$5.45,"Sold Mar 13, 2026",cutloosecardzandknives,New,https://www.ebay.com/itm/188000003231,https://i.ebayimg.com/images/g/fkAAAeSwGvNpeYKR/s-l500.webp,Y,SGC,8.5,N,N,40.0,5.45,45.45,2026-03-13,bin,False,True,SGC,8.5,
1991 Upper Deck #SP1 Michael Jordan Rookie SGC-8.5 NM-MT+,$45.00,$5.00,"Sold Mar 13, 2026",mt9388,New,https://www.ebay.com/itm/225896352815,https://i.ebayimg.com/images/g/siwAAOSwPmtlDJmr/s-l500.webp,Y,SGC,8.5,N,N,45.0,5.0,50.0,2026-03-13,bin,False,True,SGC,8.5,
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 8,$37.00,$5.99,"Sold Mar 13, 2026",psa,New,https://www.ebay.com/itm/306804020363,https://i.ebayimg.com/images/g/LMkAAeSwGmhpqRjW/s-l500.webp,Y,PSA,8,Y,N,37.0,5.99,42.99,2026-03-13,auction,False,True,PSA,8.0,
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox RC SP JA,$24.47,$5.99,"Sold Mar 13, 2026",hobbyhouse23,New,https://www.ebay.com/itm/236672895197,https://i.ebayimg.com/images/g/KF8AAeSwPsRpq2qR/s-l500.webp,N,,,Y,N,24.47,5.99,30.46,2026-03-13,auction,False,False,,,
1991 Upper Deck Short Print - Michael Jordan #SP1,$59.00,$6.00,"Sold Mar 13, 2026",emkb_cards,New,https://www.ebay.com/itm/389717743205,https://i.ebayimg.com/images/g/4sYAAeSwtCRprhAn/s-l500.webp,N,,,Y,N,59.0,6.0,65.0,2026-03-13,auction,False,False,,,
Upper Deck 1991 Michael Jordan #SP1 Short Print Insert Chicago White Sox Card,$19.99,$5.00,"Sold Mar 13, 2026",diamondkings9,New,https://www.ebay.com/itm/358294481597,https://i.ebayimg.com/images/g/2GwAAeSwCzBpqxH5/s-l500.webp,N,,,N,N,19.99,5.0,24.99,2026-03-13,bin,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$13.01,$3.50,"Sold Mar 13, 2026",steelcurtaincards,New,https://www.ebay.com/itm/287189609301,https://i.ebayimg.com/images/g/rCwAAeSwoONprJJ6/s-l500.webp,N,,,Y,N,13.01,3.5,16.51,2026-03-13,auction,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1 Read,$18.00,$2.00,"Sold Mar 13, 2026",micha504335,New,https://www.ebay.com/itm/137123731695,https://i.ebayimg.com/images/g/uo8AAeSwD7RpsyRy/s-l500.webp,N,,,N,N,18.0,2.0,20.0,2026-03-13,bin,False,False,,,
1991 Upper Deck Michael Jordan SP1 Short Print Insert Chicago White Sox,$24.50,$2.00,"Sold Mar 13, 2026",mel_731592,New,https://www.ebay.com/itm/397672088196,https://i.ebayimg.com/images/g/SRUAAeSwUoRpp3JB/s-l500.webp,N,,,Y,N,24.5,2.0,26.5,2026-03-13,auction,False,False,,,
1991 Upper Deck - Michael Jordan #SP1,$40.00,$5.20,"Sold Mar 13, 2026",jason13075,New,https://www.ebay.com/itm/206116705678,https://i.ebayimg.com/images/g/5vQAAeSwURJpq2BP/s-l500.webp,N,,,Y,N,40.0,5.2,45.2,2026-03-13,auction,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.99,$5.50,"Sold Mar 13, 2026",raindripduo-cards,New,https://www.ebay.com/itm/137119482082,https://i.ebayimg.com/images/g/UlYAAeSw9s1psgpN/s-l500.webp,N,,,N,N,19.99,5.5,25.49,2026-03-13,bin,False,False,,,
Michael Jordan 1991 Upper Deck - Short Print #SP1 1st Baseball Card NM/MT,$22.50,$0.00,"Sold Mar 13, 2026",mbhbas_75,New,https://www.ebay.com/itm/298095805984,https://i.ebayimg.com/images/g/BkQAAeSwD7Rpqzrv/s-l500.webp,N,,,Y,N,22.5,0.0,22.5,2026-03-13,auction,False,False,,,
Michael Jordan 1991 Upper Deck Baseball #SP1 Chicago White Sox Bulls GOAT,$24.99,$5.70,"Sold Mar 13, 2026",jrcards92,New,https://www.ebay.com/itm/376988938004,https://i.ebayimg.com/images/g/YbIAAeSwAGppndl1/s-l500.webp,N,,,N,Y,24.99,5.7,30.69,2026-03-13,bin,True,False,,,
(2) 1991 Upper Deck Michael Jordan SP1 Short Print MINT Pack Fresh,$44.99,$5.07,"Sold Mar 13, 2026",maremb42,New,https://www.ebay.com/itm/147163620648,https://i.ebayimg.com/images/g/RacAAeSwcxppMe1q/s-l500.webp,N,,,N,Y,44.99,5.07,50.06,2026-03-13,bin,True,False,,2.0,
1991 Upper Deck #SP1 Michael Jordan psa 9 Mint HOF,$99.99,$6.00,"Sold Mar 13, 2026",josh23,New,https://www.ebay.com/itm/236684088314,https://i.ebayimg.com/images/g/~noAAeSw8klps1rs/s-l500.webp,Y,PSA,9,N,N,99.99,6.0,105.99,2026-03-13,bin,False,True,PSA,9.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$26.00,$5.20,"Sold Mar 13, 2026",,New,https://www.ebay.com/itm/366264321516,https://i.ebayimg.com/images/g/dlwAAeSw9s1psb~9/s-l500.webp,N,,,N,Y,26.0,5.2,31.2,2026-03-13,bin,True,False,,,
1991 Upper Deck SP1 Michael Jordan White Sox,$34.99,$6.00,"Sold Mar 13, 2026",bottom9th,New,https://www.ebay.com/itm/116502020900,https://i.ebayimg.com/images/g/DQAAAeSwoONppuWe/s-l500.webp,N,,,N,N,34.99,6.0,40.99,2026-03-13,bin,False,False,,,
1991 Upper Deck Michael Jordan SHORT PRINT Baseball Rookie Card (no.SP1),$31.53,$19.66,"Sold Mar 13, 2026",card-junction-sportscards,New,https://www.ebay.com/itm/397441941107,https://i.ebayimg.com/images/g/ij8AAeSwfpRpUoHD/s-l500.webp,N,,,N,N,31.53,19.66,51.19,2026-03-13,bin,False,False,,,
1991 Upper Deck Michael Jordan #SP1 Baseball Rookie PSA 6 White Sox Bulls E1,$29.99,$0.00,"Sold Mar 13, 2026",jadedstud,New,https://www.ebay.com/itm/188150430737,https://i.ebayimg.com/images/g/TPYAAeSwPa9pstOv/s-l500.webp,Y,PSA,6,N,Y,29.99,0.0,29.99,2026-03-13,bin,True,True,PSA,6.0,E1
1991 UD #SP1 MICHAEL JORDAN PSA 9,$94.94,$5.99,"Sold Mar 12, 2026",psa,New,https://www.ebay.com/itm/117068315487,https://i.ebayimg.com/images/g/03wAAeSwfaBpZ7px/s-l500.webp,Y,PSA,9,N,N,94.94,5.99,100.93,2026-03-12,bin,False,True,PSA,9.0,
