title,price,shipping,sold_date,seller,condition,item_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
1991 Fleer Pro-Visions Insert Card #3 Ruben Sierra Texas Rangers - Near Mint+,$0.09,$2.49,"Sold Mar 15, 2026",buildagainhobbies,New,https://www.ebay.com/itm/236675778634,N,,,Y,N,0.09,2.49,2.58,2026-03-15,auction,False,False,,3.0,
1991 Fleer Pro-Visions Insert Card #8 Mike Greenwell Boston Red Sox - Near Mint+,$0.09,$2.49,"Sold Mar 15, 2026",buildagainhobbies,New,https://www.ebay.com/itm/236675778687,N,,,Y,N,0.09,2.49,2.58,2026-03-15,auction,False,False,,8.0,
Tommy Greene #U-108 Signed 1991 Fleer Update MLB Baseball Card AUTO phillies,$5.49,$0.00,"Sold Mar 15, 2026",parmcindy11,New,https://www.ebay.com/itm/227052510156,N,,,N,Y,5.49,0.0,5.49,2026-03-15,bin,True,True,,,108
Ron Kittle Baltimore Orioles Signed Auto 1991 Fleer Card #480 ~ COA,$2.95,$0.84,"Sold Mar 15, 2026",squeaksfarm,New,https://www.ebay.com/itm/225758854781,N,,,N,Y,2.95,0.84,3.79,2026-03-15,bin,True,False,,,480
NOLAN RYAN CARD LOT - PICK YOUR CARD - TEXAS RANGERS - HOUSTON ASTROS- HOF,$0.99,$0.51,"Sold Mar 15, 2026",my_collectibles_82,New,https://www.ebay.com/itm/126380729088,N,,,N,N,0.99,0.51,1.5,2026-03-15,bin,False,False,,,
1991 Fleer Update #U-87 Jeff Bagwell Rookie RC Astros,$2.95,$0.00,"Sold Mar 15, 2026",willo44,New,https://www.ebay.com/itm/389752669162,N,,,N,N,2.95,0.0,2.95,2026-03-15,bin,False,False,,,87
BO JACKSON CARD LOTS U PICK TOPPS SINGLE ROOKIE DONRUSS RR UD 1986 -1990 ROYALS,$0.99,$0.75,"Sold Mar 15, 2026",jwssports,New,https://www.ebay.com/itm/372654225464,N,,,N,N,0.99,0.75,1.74,2026-03-15,bin,False,False,,,
1991 Fleer #90 Roger Clemens - Boston Red Sox,$1.11,$0.00,"Sold Mar 15, 2026",sb6ht-53,New,https://www.ebay.com/itm/389642112463,N,,,N,Y,1.11,0.0,1.11,2026-03-15,bin,True,False,,,90
1991 Fleer #3 Ryne Sandberg Pro-Visions Factory C,$2.99,$0.00,"Sold Mar 15, 2026",resellish,New,https://www.ebay.com/itm/147200098086,N,,,N,Y,2.99,0.0,2.99,2026-03-15,bin,True,False,,3.0,
1991 Fleer Ultra Update Ivan Rodriguez RC #U-58 Mint HOF,$2.99,$0.74,"Sold Mar 15, 2026",emcee17140,New,https://www.ebay.com/itm/147200853552,N,,,N,Y,2.99,0.74,3.73,2026-03-15,bin,True,False,,,58
1991 Fleer Ultra Update Jeff Bagwell #U-79 RC Mint,$2.40,$0.74,"Sold Mar 15, 2026",emcee17140,New,https://www.ebay.com/itm/147201006881,N,,,N,Y,2.4,0.74,3.14,2026-03-15,bin,True,False,,,79
1991 Ultra Gold — Bo Jackson — Ultra Insert — PSA 8.5 — pop 53 (all grades),$20.00,$6.00,"Sold Mar 15, 2026",pailor55,New,https://www.ebay.com/itm/236675671282,Y,PSA,8.5,Y,N,20.0,6.0,26.0,2026-03-15,auction,False,True,PSA,8.5,53
1991 Fleer Ultra Joe Magrane #291,$1.75,$0.00,"Sold Mar 15, 2026",ericscardsii,New,https://www.ebay.com/itm/389177158649,N,,,N,N,1.75,0.0,1.75,2026-03-15,bin,False,False,,,291
1991 Fleer Ultra - Mitch Webster #116 Should be Card #119,$1.13,$1.29,"Sold Mar 15, 2026",gosstech,New,https://www.ebay.com/itm/256966874895,N,,,N,N,1.13,1.29,2.42,2026-03-15,bin,False,False,,,116
CAL GRIFFEY J-ROD & other MARINERS - pick your card - ROOKIES/PARALLELS,$0.99,$1.11,"Sold Mar 15, 2026",waxpackgreats,New,https://www.ebay.com/itm/188132053744,N,,,N,N,0.99,1.11,2.1,2026-03-15,bin,False,False,,,
1991 Fleer - Nolan Ryan #302 PSA 9 Mint Texas Rangers HOF,$29.99,$5.52,"Sold Mar 15, 2026",jhimmel96,New,https://www.ebay.com/itm/188037016529,Y,PSA,9,N,Y,29.99,5.52,35.51,2026-03-15,bin,True,True,PSA,9.0,302
"1981 Fleer #57, Fleer Ultra 1991, #355, 1993 #636 - NOLAN RYAN",$5.00,$1.32,"Sold Mar 15, 2026",davidswan_5,New,https://www.ebay.com/itm/157754007618,N,,,N,N,5.0,1.32,6.32,2026-03-15,bin,False,False,,,57
Eddie Murray 1991 Fleer #214 Dodgers MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 15, 2026",autographden,New,https://www.ebay.com/itm/397696745489,N,,,Y,N,0.06,0.0,0.06,2026-03-15,auction,False,False,,,214
1991 Ultra #5 Rickey Henderson Ultra Team (Ultra Gold),$1.99,$0.74,"Sold Mar 15, 2026",okbocollectibles,New,https://www.ebay.com/itm/406709434322,N,,,N,Y,1.99,0.74,2.73,2026-03-15,bin,True,False,,5.0,
1991 Baseball Card Magazine . BARRY BONDS . #7. FT4,$1.99,$1.32,"Sold Mar 15, 2026",robma40,New,https://www.ebay.com/itm/406747795505,N,,,Y,N,1.99,1.32,3.31,2026-03-15,auction,False,False,,7.0,
1991 ULTRA UPDATE #U-93 LARRY WALKER MONTREAL EXPOS,$1.79,$0.00,"Sold Mar 15, 2026",candmcollect,New,https://www.ebay.com/itm/198177944909,N,,,N,Y,1.79,0.0,1.79,2026-03-15,bin,True,False,,,93
Dave Winfield 1991 Fleer #329 Angels MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 15, 2026",autographden,New,https://www.ebay.com/itm/397696745790,N,,,Y,N,0.06,0.0,0.06,2026-03-15,auction,False,False,,,329
Dennis Eckersley 1991 Fleer #6 Athletics MLB READ FREE SHIPPING AutographDen,$0.46,$0.00,"Sold Mar 15, 2026",autographden,New,https://www.ebay.com/itm/397696743309,N,,,Y,N,0.46,0.0,0.46,2026-03-15,auction,False,False,,6.0,
Cecil Fielder 1991 Fleer #335 Detroit Tigers BASEBALL *077,$1.19,$0.00,"Sold Mar 15, 2026",robertpittman100,New,https://www.ebay.com/itm/205804227380,N,,,N,N,1.19,0.0,1.19,2026-03-15,bin,False,False,,,335
Fleer 1991 Second Generation Stars Ken Griffey Jr. Barry Bonds #710 MLB Baseball,$1.50,$1.32,"Sold Mar 15, 2026",djmeyer1979,New,https://www.ebay.com/itm/188134376353,N,,,Y,N,1.5,1.32,2.82,2026-03-15,auction,False,True,,,710
Robin Ventura 1991 Ultra #86 White Sox MLB READ FREE SHIPPING AutographDen,$0.99,$0.00,"Sold Mar 15, 2026",autographden,New,https://www.ebay.com/itm/397700569203,N,,,N,N,0.99,0.0,0.99,2026-03-15,bin,False,False,,,86
"Fleer 1986 Update, Donruss 1986 Rookies, and Fleer 1991 Update Baseball Cards",$42.25,$10.00,"Sold Mar 15, 2026",wayben,New,https://www.ebay.com/itm/197284783055,N,,,N,Y,42.25,10.0,52.25,2026-03-15,bin,True,False,,,
1991 Fleer - Factory Set Pro-Vision Barry Bonds #1 Of 4 Home Run Champion Legend,$8.00,$0.74,"Sold Mar 15, 2026",jmoney05,New,https://www.ebay.com/itm/198149672098,N,,,N,N,8.0,0.74,8.74,2026-03-15,bin,False,False,,1.0,
"Ryne Sandberg Cards - You Pick - Base, Inserts - Chicago Cubs 🔵🔴- HOF",$0.99,$0.00,"Sold Mar 15, 2026",maple_city_card_corner,New,https://www.ebay.com/itm/274938077056,N,,,N,N,0.99,0.0,0.99,2026-03-15,bin,False,False,,,
1991 FLEER #561 BO JACKSON ROYALS PSA 10 GEM MINT,$79.99,$6.99,"Sold Mar 15, 2026",pristinecardboardig,New,https://www.ebay.com/itm/227256251786,Y,PSA,10,N,N,79.99,6.99,86.98,2026-03-15,bin,False,True,PSA,10.0,561
Houston Astros Signed Cards Postcards Photos 71 total COA D22,$2.50,$0.00,"Sold Mar 14, 2026",hkander41,New,https://www.ebay.com/itm/385040839959,N,,,N,N,2.5,0.0,2.5,2026-03-14,bin,False,False,,,71
Lee Smith 1991 Fleer #645 Cardinals MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692791729,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,645
1991 Darryl Strawberry Fleer Baseball Pro Vision New York Mets #12,$3.06,$1.45,"Sold Mar 14, 2026",fistda64,New,https://www.ebay.com/itm/236626719747,N,,,N,N,3.06,1.45,4.51,2026-03-14,bin,False,False,,,12
Carlton Fisk 1991 Fleer #118 White Sox MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692796581,N,,,Y,N,0.06,0.0,0.06,2026-03-14,auction,False,False,,,118
1991 Fleer Pro-Vision Ruben Sierra #3,$0.72,$8.88,"Sold Mar 14, 2026",reddevilsicklid,New,https://www.ebay.com/itm/366002853449,N,,,N,Y,0.72,8.88,9.6,2026-03-14,bin,True,False,,3.0,
Dave Winfield 1991 Fleer #329 Angels MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787363212,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,329
David Segui 1991 Fleer #492 Orioles MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692792524,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,492
Alan Trammell 1991 Fleer #355 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787363512,N,,,Y,N,0.06,0.0,0.06,2026-03-14,auction,False,False,,,355
Marquis Grissom 1991 Fleer #234 Montreal Expos MLB READ FREE SHIP AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787365865,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,234
Craig Biggio 1991 Fleer #499 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692794407,N,,,Y,N,0.06,0.0,0.06,2026-03-14,auction,False,False,,,499
1991 Fleer - Pro Vision Bo Jackson #6 Raiders Sports Baseball And Football mint9,$119.99,$5.20,"Sold Mar 14, 2026",michaedeangele_0,New,https://www.ebay.com/itm/177957132384,N,,,N,N,119.99,5.2,125.19,2026-03-14,bin,False,False,,6.0,
Mookie Wilson 1991 Fleer #192 Blue Jays MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692794824,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,192
1991 Fleer Ultra Update - #U-82 Luis Gonzalez (RC) Houston Astros/WS Legend,$0.99,$0.79,"Sold Mar 14, 2026",erhoo_7682,New,https://www.ebay.com/itm/314812443314,N,,,N,Y,0.99,0.79,1.78,2026-03-14,bin,True,False,,,82
MURPHY CHIPPER ACUNA & other BRAVES - pick your card - ROOKIES/PARALLELS,$0.99,$1.11,"Sold Mar 14, 2026",waxpackgreats,New,https://www.ebay.com/itm/187922751607,N,,,N,N,0.99,1.11,2.1,2026-03-14,bin,False,False,,,
Gary Carter 1991 Fleer #258 Giants MLB READ FREE SHIPPING AutographDen,$0.21,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692791730,N,,,Y,N,0.21,0.0,0.21,2026-03-14,auction,False,False,,,258
Eddie Murray 1991 Fleer #214 Dodgers MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787362941,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,214
Dennis Martinez 1991 Fleer #238 Montreal Expos MLB READ FREE SHIP AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692792339,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,238
1991 Fleer World Series #6 Dave Stewart Oakland Athletics,$1.89,$0.00,"Sold Mar 14, 2026",tather-10,New,https://www.ebay.com/itm/374741675485,N,,,N,Y,1.89,0.0,1.89,2026-03-14,bin,True,False,,6.0,
Kenny Rogers 1991 Fleer #299 Texas Rangers MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787362623,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,299
Kirby Puckett 1991 Fleer #623 Twins MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787366567,N,,,Y,N,0.06,0.0,0.06,2026-03-14,auction,False,False,,,623
Dennis Eckersley 1991 Fleer #6 Athletics MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692793001,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,6.0,
Tim Raines 1991 Fleer #244 Montreal Expos MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692788182,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,244
Matt Williams 1991 Fleer #276 Giants MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787366516,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,276
1991 Fleer Team Logo Stickers #NNO Orioles / Red Sox / Reds / Astros,$2.07,$0.00,"Sold Mar 14, 2026",twincitycollectables,New,https://www.ebay.com/itm/375487529715,N,,,N,N,2.07,0.0,2.07,2026-03-14,bin,False,False,,,
1991 Fleer Team Logo Stickers #NNO Boston Red Sox - Boston Red Sox,$2.12,$0.00,"Sold Mar 14, 2026",twincitycollectables,New,https://www.ebay.com/itm/375487512893,N,,,N,N,2.12,0.0,2.12,2026-03-14,bin,False,False,,,
Terry Pendleton 1991 Fleer #642 Cardinals MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787365698,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,642
Lee Smith 1991 Fleer #645 Cardinals MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692787910,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,645
"1991 Fleer #7 Ken Griffey, Jr. '91 Fleer All-Star Team Insert - nice",$4.99,$0.74,"Sold Mar 14, 2026",superiorpeninsula,New,https://www.ebay.com/itm/227178629335,N,,,N,N,4.99,0.74,5.73,2026-03-14,bin,False,False,,7.0,91
"1991-1995 FLEER PRO-VISIONS ***YOU PICK*** Baseball, Basketball, & Football",$1.50,$0.00,"Sold Mar 14, 2026",big_dans_cards,New,https://www.ebay.com/itm/127649419071,N,,,N,N,1.5,0.0,1.5,2026-03-14,bin,False,False,,,
Bill Spiers 1991 Fleer #597 Brewers MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692790027,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,597
1991 Fleer Update #U-87 Jeff Bagwell RC PSA 9,$12.00,$0.00,"Sold Mar 14, 2026",burbanksportscards,New,https://www.ebay.com/itm/366231686149,Y,PSA,9,N,N,12.0,0.0,12.0,2026-03-14,bin,False,True,PSA,9.0,87
CHARLES NAGY #U-20 Signed 1991 Fleer MLB Baseball Card AUTO INDIANS,$6.99,$0.00,"Sold Mar 14, 2026",parmcindy11,New,https://www.ebay.com/itm/227054787654,N,,,N,N,6.99,0.0,6.99,2026-03-14,bin,False,False,,,20
1991 Fleer Ken Griffey Jr. & Barry Bonds PSA 10 Gem Mint 2nd Generation Stars 🔥,$202.50,$7.00,"Sold Mar 14, 2026",junk_in_our_trunk,New,https://www.ebay.com/itm/377014710081,Y,PSA,10,Y,N,202.5,7.0,209.5,2026-03-14,auction,False,True,PSA,10.0,
Bert Blyleven 1991 Fleer #308 Angels MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692795535,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,308
Harold Baines 1991 Fleer #2 Athletics MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692789600,N,,,Y,N,0.06,0.0,0.06,2026-03-14,auction,False,False,,2.0,
Fleer 1991 Kirby Puckett Dynamite #1 of 12 Minnesota Twins Baseball Card,$11.00,$5.20,"Sold Mar 14, 2026",mycardlots,New,https://www.ebay.com/itm/358296368144,N,,,N,N,11.0,5.2,16.2,2026-03-14,bin,False,False,,1.0,12
Barry Bonds 1991 Fleer #33 Pirates MLB READ FREE SHIPPING AutographDen,$0.33,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787367419,N,,,Y,N,0.33,0.0,0.33,2026-03-14,auction,False,False,,,33
1991 Fleer #4 Dave Stewart Pro-Visions Factory A,$3.00,$0.00,"Sold Mar 14, 2026",resellish,New,https://www.ebay.com/itm/147200098091,N,,,N,Y,3.0,0.0,3.0,2026-03-14,bin,True,False,,4.0,
1986-2026 Topps Panini Donruss Fleer BO JACKSON Royals White Sox CHOOSE CARD,$1.00,$0.99,"Sold Mar 14, 2026",loacollectibles,New,https://www.ebay.com/itm/147086623807,N,,,N,N,1.0,0.99,1.99,2026-03-14,bin,False,False,,,
Ken Caminiti 1991 Fleer #500 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787368408,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,500
Roberto Alomar 1991 Fleer #523 Padres MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787364895,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,523
1991 FLEER #450 KEN GRIFFEY JR. MARINERS HOF BAT .300 PSA 10 GEM MINT 3rd Year,$50.00,$7.00,"Sold Mar 14, 2026",junk_in_our_trunk,New,https://www.ebay.com/itm/377014693114,Y,PSA,10,Y,N,50.0,7.0,57.0,2026-03-14,auction,False,True,PSA,10.0,450
"Cal Ripken, Jr. 1991 Fleer #490 Orioles MLB READ FREE SHIPPING AutographDen",$0.24,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692796241,N,,,Y,N,0.24,0.0,0.24,2026-03-14,auction,False,False,,,490
Mookie Wilson 1991 Fleer #192 Blue Jays MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692788289,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,192
Dave Winfield 1991 Fleer #329 Angels MLB READ FREE SHIPPING AutographDen,$0.31,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692795469,N,,,Y,N,0.31,0.0,0.31,2026-03-14,auction,False,False,,,329
1991 Ultra #9 Chris Sabo Ultra Team (Ultra Gold),$1.59,$0.00,"Sold Mar 14, 2026",cadefoster,New,https://www.ebay.com/itm/305422595841,N,,,N,N,1.59,0.0,1.59,2026-03-14,bin,False,False,,9.0,
1991 Fleer Ultra - Ultra Team Barry Bonds #1 (02),$1.48,$0.00,"Sold Mar 14, 2026",jhnlbr_79,New,https://www.ebay.com/itm/376946446561,N,,,N,N,1.48,0.0,1.48,2026-03-14,bin,False,False,,1.0,02
1991 Fleer Ultra Team Ryne Sandberg # 10 Chicago Cubs,$1.49,$0.00,"Sold Mar 14, 2026",charliesox13,New,https://www.ebay.com/itm/186531544928,N,,,N,N,1.49,0.0,1.49,2026-03-14,bin,False,True,,10.0,
1991 Fleer Ultra Team Doug Drabek Pittsburgh Pirates # 3,$1.49,$0.00,"Sold Mar 14, 2026",charliesox13,New,https://www.ebay.com/itm/186531769577,N,,,N,N,1.49,0.0,1.49,2026-03-14,bin,False,False,,3.0,
1991 Fleer Ultra Ultra Team Ramon Martinez #7 Los Angeles Dodgers,$1.49,$0.00,"Sold Mar 14, 2026",charliesox13,New,https://www.ebay.com/itm/187371001607,N,,,N,N,1.49,0.0,1.49,2026-03-14,bin,False,False,,7.0,
1991 Fleer Ultra #2 Will Clark Ultra Team San Francisco Giants,$1.49,$0.00,"Sold Mar 14, 2026",charliesox13,New,https://www.ebay.com/itm/187371011181,N,,,N,N,1.49,0.0,1.49,2026-03-14,bin,False,False,,2.0,
"Roger Clemens Baseball Cards - Base Cards, Inserts, etc. - Listing 1 of 2!",$0.99,$0.00,"Sold Mar 14, 2026",maple_city_card_corner,New,https://www.ebay.com/itm/274927460884,N,,,N,N,0.99,0.0,0.99,2026-03-14,bin,False,False,,1.0,
Tom Gordon 1991 Fleer #559 Royals MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692790129,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,559
"JOSE CANSECO YOU PICK YOUR CARD, ASSORTED YEARS & COMPANIES (item#G91)",$0.99,$1.00,"Sold Mar 14, 2026",fireonmtn59,New,https://www.ebay.com/itm/127126152929,N,,,N,N,0.99,1.0,1.99,2026-03-14,bin,False,False,,,G91
Kirby Puckett 1991 Fleer #623 Twins MLB READ FREE SHIPPING AutographDen,$0.30,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787366048,N,,,Y,N,0.3,0.0,0.3,2026-03-14,auction,False,False,,,623
"Second Generation Stars (Ken Griffey, Jr / Barry Bonds) 1991 Fleer #710 MLB READ",$3.93,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787368044,N,,,Y,N,3.93,0.0,3.93,2026-03-14,auction,False,True,,,710
Dennis Eckersley 1991 Fleer #6 Athletics MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787365954,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,6.0,
Brady Anderson 1991 Fleer #466 Orioles MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692788637,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,466
1991 Curt Schilling Fleer #491 Baltimore Orioles Baseball Card,$1.69,$0.00,"Sold Mar 14, 2026",ispy06,New,https://www.ebay.com/itm/234924353430,N,,,N,Y,1.69,0.0,1.69,2026-03-14,bin,True,False,,,491
1991 Dwight Doc Gooden Fleer #148,$1.69,$0.00,"Sold Mar 14, 2026",ispy06,New,https://www.ebay.com/itm/235470399838,N,,,N,Y,1.69,0.0,1.69,2026-03-14,bin,True,False,,,148
Tim Raines 1991 Fleer #244 Montreal Expos MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692794166,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,244
U Pick 1989 1990 1991 1992 Baseball Cards Magazine & Pocket Price Guide Inserts,$1.00,$1.50,"Sold Mar 14, 2026",nedco7,New,https://www.ebay.com/itm/143883521817,N,,,N,N,1.0,1.5,2.5,2026-03-14,bin,False,False,,,
Jose Oquendo 1991 Fleer #640 Cardinals MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692792310,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,640
Alan Trammell 1991 Fleer #355 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.13,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692789215,N,,,Y,N,0.13,0.0,0.13,2026-03-14,auction,False,False,,,355
Jack Morris 1991 Fleer #343 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787362153,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,343
Roberto Alomar 1991 Fleer #523 Padres MLB READ FREE SHIPPING AutographDen,$0.10,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692776333,N,,,Y,N,0.1,0.0,0.1,2026-03-14,auction,False,False,,,523
1991 Ultra Update BASEBALL #U-86 Gary Carter,$1.99,$0.00,"Sold Mar 14, 2026",10thinningcardscollectibles,New,https://www.ebay.com/itm/197784039895,N,,,N,Y,1.99,0.0,1.99,2026-03-14,bin,True,False,,,86
Ken Caminiti 1991 Fleer #500 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787358926,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,500
Bert Blyleven 1991 Fleer #308 Angels MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692777242,N,,,Y,N,0.06,0.0,0.06,2026-03-14,auction,False,False,,,308
"1991 Fleer - Ken Griffey Jr, Barry Bonds #710 Super Star Special Insert Set",$1.00,$1.36,"Sold Mar 14, 2026",card_king35,New,https://www.ebay.com/itm/397532794414,N,,,N,Y,1.0,1.36,2.36,2026-03-14,bin,True,True,,,710
"1991 Fleer #710 Second Generation Stars (Ken Griffey, Jr / Barry Bonds) SSS, CPC",$1.07,$1.30,"Sold Mar 14, 2026",cpcards2015,New,https://www.ebay.com/itm/157624604562,N,,,N,N,1.07,1.3,2.37,2026-03-14,bin,False,True,,,710
"1991 Fleer #710 Second Generation Stars (Ken Griffey, Jr / Barry Bonds)",$1.99,$0.74,"Sold Mar 14, 2026",cards-4-cards,New,https://www.ebay.com/itm/117013257370,N,,,N,N,1.99,0.74,2.73,2026-03-14,bin,False,True,,,710
1991 Fleer - Ken Griffey Jr./Barry Bonds #710,$1.19,$0.89,"Sold Mar 14, 2026",kevinscards75,New,https://www.ebay.com/itm/137123231935,N,,,N,Y,1.19,0.89,2.08,2026-03-14,bin,True,True,,,710
Benito Santiago 1991 Fleer #542 Padres MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787361018,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,542
Jack Morris 1991 Fleer #343 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.11,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787360521,N,,,Y,N,0.11,0.0,0.11,2026-03-14,auction,False,False,,,343
Will Clark 1991 Fleer Pro Visions #2 San Francisco Giants *FREE SHIPPING*,$1.79,$0.00,"Sold Mar 14, 2026",jr79,New,https://www.ebay.com/itm/304435730235,N,,,N,Y,1.79,0.0,1.79,2026-03-14,bin,True,False,,2.0,
