title,price,shipping,sold_date,seller,condition,item_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
"1991 Topps Stadium Club Members Only - Jose Canseco, Cecil Fielder",$3.00,$1.32,"Sold Dec 23, 2025",jo-saxt,New,https://www.ebay.com/itm/277393958745,N,,,N,N,3.0,1.32,4.32,2025-12-23,bin,False,False,,,
A.L. Home Run Leaders Members Only Stadium Club Cecil Fielder And Jose Canseco,$2.00,$1.32,"Sold Dec 23, 2025",mintcouscous,New,https://www.ebay.com/itm/136855809733,N,,,Y,N,2.0,1.32,3.32,2025-12-23,auction,False,False,,,
1991 Stadium Club Members Only #NNO Chuck Knoblauch Minnesota Twins,$1.50,$0.00,"Sold Dec 22, 2025",prich1334,New,https://www.ebay.com/itm/236324002077,N,,,N,Y,1.5,0.0,1.5,2025-12-22,bin,True,False,,,
1991 Stadium Club Nolan Ryan Members Only 7th No Hitter Nmmt,$2.23,$0.00,"Sold Dec 21, 2025",marcgvas_1,New,https://www.ebay.com/itm/257248937184,N,,,N,Y,2.23,0.0,2.23,2025-12-21,bin,True,False,,,
1991 Topps Stadium Club Members Only - Jeff Bagwell #388 (RC) Houston Astros,$1.99,$1.03,"Sold Dec 20, 2025",sigpiryno,New,https://www.ebay.com/itm/116902164692,N,,,N,N,1.99,1.03,3.02,2025-12-20,bin,False,False,,,388
2025 Topps - 1991 Topps Stadium Club Paul Molitor RARE BUY BACK CARD! Brewers,$19.99,$1.25,"Sold Dec 20, 2025",muzzy27,New,https://www.ebay.com/itm/277569260370,N,,,N,N,19.99,1.25,21.24,2025-12-20,bin,False,False,,,
1991 Stadium Club Jeff Bagwell Members Only Rookie RC Auto 💥NM/MT💥 Autograph,$44.00,$0.00,"Sold Dec 19, 2025",georoxx,New,https://www.ebay.com/itm/127570416153,N,,,N,N,44.0,0.0,44.0,2025-12-19,bin,False,False,,,
1991 Topps Stadium Club Baseball Jeff Bagwell Members Only Rookie RC HOF,$1.75,$1.32,"Sold Dec 17, 2025",sprtscrdsrus,New,https://www.ebay.com/itm/286886499262,N,,,N,Y,1.75,1.32,3.07,2025-12-17,bin,True,False,,,
1991 Topps Stadium Club Members Only TERRY PENDLETON Braves NL Batting Title,$1.59,$0.00,"Sold Dec 17, 2025",steelcitygaragesale,New,https://www.ebay.com/itm/304493857685,N,,,N,N,1.59,0.0,1.59,2025-12-17,bin,False,False,,,
1991 Stadium Club Members Only #NNO Jeff Bagwell,$1.06,$1.00,"Sold Dec 17, 2025",pccollectables,New,https://www.ebay.com/itm/306596550007,N,,,N,Y,1.06,1.0,2.06,2025-12-17,bin,True,False,,,
1991 Topps Stadium Club Baseball Jeff Bagwell Members Only Rookie RC HOF,$2.39,$0.00,"Sold Dec 17, 2025",tarbie,New,https://www.ebay.com/itm/388874246723,N,,,N,N,2.39,0.0,2.39,2025-12-17,bin,False,False,,,
