title,price,sold_date,graded,grader,grade,auction,best_offer,shipping,seller,condition,item_url
Cal Ripken Jr. cards (1986-1997) Orioles - You Choose,$0.99,"Sold Feb 2, 2026",N,,,N,N,$0.75,sjosing,New,https://www.ebay.com/itm/376565775410
(2)x Rickey Henderson 939... Topps 1991 Stadium Club Members Only Baseball Cards,$4.00,"Sold Jan 17, 2026",N,,,N,N,$1.03,ondecksportscardsco,New,https://www.ebay.com/itm/157438971522
1991 TOPPS STADIUM CLUB MEMBERS ONLY MEMBERS ONLY-100-K'S NOLAN RYAN PSA 7,$5.50,"Sold Feb 1, 2026",Y,PSA,7,Y,N,$5.99,psa,New,https://www.ebay.com/itm/297963175403
1991 Topps Stadium Club Members Only Limited Edition Cards 20 Card Box,$10.49,"Sold Feb 1, 2026",N,,,N,N,$5.00,emttlc2kyy,New,https://www.ebay.com/itm/146974916743
1991 STADIUM CLUB MEMBERS ONLY MEMBERS ONLY-100-K'S NOLAN RYAN PSA 9,$15.99,"Sold Feb 1, 2026",Y,PSA,9,N,Y,$5.99,psa,New,https://www.ebay.com/itm/306677207652
1991 Topps Stadium Club Nolan Ryan #MEMBERS ONLY,$2.99,"Sold Feb 1, 2026",N,,,N,N,$0.00,meistersportscards,New,https://www.ebay.com/itm/136728927128
4 ORIOLES PITCH NO HITTER 1991 TOPPS STADIUM CLUB MEMBERS ONLY NO NUMBER,$1.30,"Sold Jan 31, 2026",N,,,N,Y,$0.00,walnutchair19,New,https://www.ebay.com/itm/127566367269
1991 Stadium Club Members Only #NNO Jeff Bagwell,$1.29,"Sold Jan 31, 2026",N,,,N,Y,$0.99,vackcardscollectibles,New,https://www.ebay.com/itm/157447517705
1991 Topps Stadium Club Members Only - Nolan Ryan Ryan Extends Record,$3.50,"Sold Jan 31, 2026",N,,,N,Y,$1.32,dinol-8325,New,https://www.ebay.com/itm/157619208389
1991 STADIUM CLUB MEMBERS ONLY #NNO JEFF BAGWELL HOUSTON ASTROS,$1.99,"Sold Jan 31, 2026",N,,,N,N,$0.00,topps55,New,https://www.ebay.com/itm/397453911376
"JOSE CANSECO YOU U PICK HUGE COLLECTION .99 UNLIMITED SHIPPING 100,S JUST JOSE",$0.99,"Sold Jan 28, 2026",N,,,N,N,$0.99,uconnbob38,New,https://www.ebay.com/itm/165861053025
1991 Stadium Club Members Only Howard Johnson - 50% off 5 or more under $5,$5,"Sold Jan 27, 2026",N,,,N,N,$0.00,peterssportscards,New,https://www.ebay.com/itm/227032177082
Rickey Henderson Baseball Card Singles You Pick,$1.66,"Sold Jan 27, 2026",N,,,N,N,$0.00,johnfrances,New,https://www.ebay.com/itm/375338208718
1991 Topps Stadium Club Members Only Rickey Henderson (Running) HOF,$11.00,"Sold Jan 25, 2026",N,,,Y,N,$2.99,comc_consignment,New,https://www.ebay.com/itm/257321385203
Rickey Henderson-1991 Topps Stadium Club Members Only Oakland Athletics,$1.75,"Sold Jan 25, 2026",N,,,N,Y,$0.00,danpe2305,New,https://www.ebay.com/itm/287093583724
Cal Ripken Topps Stadium Club Cards - Singles - Free Shipping,$1.50,"Sold Jan 23, 2026",N,,,N,N,$0.00,bigvols05,New,https://www.ebay.com/itm/157609018817
1991 Stadium Club Members Only Nolan Ryan,$0.99,"Sold Jan 22, 2026",N,,,Y,N,$5.00,tntnorthnj,New,https://www.ebay.com/itm/376866389957
"Jose Canseco Baseball Cards ***You Pick*** Rookies, Inserts, ++ Revised 11/21",$1.39,"Sold Jan 22, 2026",N,,,N,N,$0.19,bezimm_59,New,https://www.ebay.com/itm/405503389259
1991 Stadium Club Members Only Cecil Fielder/Jose Canseco Oakland Athletics 🔥,$2.75,"Sold Jan 22, 2026",N,,,N,N,$1.32,dinol-8325,New,https://www.ebay.com/itm/157578112319
1991 TOPPS STADIUM CLUB MEMBERS ONLY 7TH NO-HITTER NOLAN RYAN PSA 8.5,$13.00,"Sold Jan 21, 2026",Y,PSA,8.5,Y,N,$5.99,psa,New,https://www.ebay.com/itm/116982058256
1991 Topps Stadium Club Members Only #_RIHE.1 Rickey Henderson (Arms Raised),$2.56,"Sold Jan 21, 2026",N,,,N,N,$11.18,couplandcollectables,New,https://www.ebay.com/itm/267450671060
