title,price,sold_date,graded,grader,grade,auction,best_offer,shipping,seller,condition,item_url,image_url
1991 UD #SP1 MICHAEL JORDAN PSA 8,$39.00,"Sold Mar 12, 2026",Y,PSA,8,N,Y,$5.99,psa,New,https://www.ebay.com/itm/117037317747,https://i.ebayimg.com/images/g/M0sAAeSwZJxpkJmE/s-l500.webp
1991 UD #SP1 MICHAEL JORDAN PSA 4,$24.99,"Sold Mar 12, 2026",Y,PSA,4,N,Y,$5.99,psa,New,https://www.ebay.com/itm/298070860659,https://i.ebayimg.com/images/g/xsEAAeSwoK1poUqY/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN INSERTS,$35.34,"Sold Mar 12, 2026",N,,,Y,N,$12.75,slabsharksinc,New,https://www.ebay.com/itm/206111545258,https://i.ebayimg.com/images/g/5xUAAeSwU8FpqNiN/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$885.00,"Sold Mar 12, 2026",N,,,Y,N,$5.20,tnesbit33,New,https://www.ebay.com/itm/336465836278,https://i.ebayimg.com/images/g/5QYAAeSwCGppqlfR/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN INSERTS,$30.61,"Sold Mar 12, 2026",N,,,Y,N,$12.75,slabsharksinc,New,https://www.ebay.com/itm/206111553888,https://i.ebayimg.com/images/g/zAMAAeSwC1VpqNjk/s-l500.webp
1991 Upper Deck Michael Jordan Short Print #SP1 Chicago White Sox Baseball Card,$19.99,"Sold Mar 12, 2026",N,,,N,Y,$5.07,bearsscollectibles,New,https://www.ebay.com/itm/336460831688,https://i.ebayimg.com/images/g/4qQAAeSwdAxppmIw/s-l500.webp
1991 Upper Deck Baseball Michael Jordan #SP1 Super clean NM!,$25.00,"Sold Mar 12, 2026",N,,,N,N,$5.52,offcenterbutclean,New,https://www.ebay.com/itm/198079795021,https://i.ebayimg.com/images/g/LRcAAeSwPI1pg9xU/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 6,$12.52,"Sold Mar 12, 2026",Y,PSA,6,Y,N,$5.99,psa,New,https://www.ebay.com/itm/306794593338,https://i.ebayimg.com/images/g/eo4AAeSwbflpomf7/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 7,$26.00,"Sold Mar 12, 2026",Y,PSA,7,Y,N,$5.99,psa,New,https://www.ebay.com/itm/117061410498,https://i.ebayimg.com/images/g/B9kAAeSwmf9pomcR/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox RC SP JA,$21.39,"Sold Mar 12, 2026",N,,,Y,N,$5.99,hobbyhouse23,New,https://www.ebay.com/itm/236671327801,https://i.ebayimg.com/images/g/3EMAAeSwkKxpqjrA/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 6,$30.00,"Sold Mar 12, 2026",Y,PSA,6,N,N,$0.00,midlifecardcrisis,New,https://www.ebay.com/itm/267556216694,https://i.ebayimg.com/images/g/UEgAAeSwr59pdQP7/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 8,$34.55,"Sold Mar 12, 2026",Y,PSA,8,Y,N,$5.99,psa,New,https://www.ebay.com/itm/117061410530,https://i.ebayimg.com/images/g/cqUAAeSw8ltpomdI/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 6,$22.50,"Sold Mar 12, 2026",Y,PSA,6,Y,N,$5.99,psa,New,https://www.ebay.com/itm/298089721648,https://i.ebayimg.com/images/g/JZYAAeSw7mhpqL52/s-l500.webp
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox,$32.00,"Sold Mar 12, 2026",N,,,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/127725401777,https://i.ebayimg.com/images/g/N7IAAeSwfKFprF9r/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN INSERTS,$21.86,"Sold Mar 12, 2026",N,,,Y,N,$12.75,slabsharksinc,New,https://www.ebay.com/itm/206111536626,https://i.ebayimg.com/images/g/xKEAAeSwPa9pqNiQ/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 8,$40.00,"Sold Mar 12, 2026",Y,PSA,8,N,Y,$6.00,horsecapitalcards,New,https://www.ebay.com/itm/358252147624,https://i.ebayimg.com/images/g/tLwAAeSwvmdpnP7s/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox RC SP JA,$20.50,"Sold Mar 12, 2026",N,,,Y,N,$1.49,hobbyhouse23,New,https://www.ebay.com/itm/236671281554,https://i.ebayimg.com/images/g/C4MAAeSwXJ1pqjJr/s-l500.webp
Upper Deck 1991 Michael Jordan SP1 Short Print Insert Chicago White Sox,$19.95,"Sold Mar 12, 2026",N,,,N,N,$0.99,kjpbfun,New,https://www.ebay.com/itm/257377510285,https://i.ebayimg.com/images/g/n0QAAeSw7~FpnkX5/s-l500.webp
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 9,$90.00,"Sold Mar 12, 2026",Y,PSA,9,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/127725769977,https://i.ebayimg.com/images/g/MH8AAeSw7mhprKkO/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN INSERTS BATTING,$24.97,"Sold Mar 12, 2026",N,,,Y,N,$12.75,slabsharksinc,New,https://www.ebay.com/itm/206111573341,https://i.ebayimg.com/images/g/BNYAAeSwSFlpqNxf/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN INSERTS BATTING,$19.67,"Sold Mar 12, 2026",N,,,Y,N,$12.75,slabsharksinc,New,https://www.ebay.com/itm/206111583124,https://i.ebayimg.com/images/g/5EUAAeSwPU9pqN1h/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$25.00,"Sold Mar 12, 2026",N,,,N,Y,$5.00,b-dizzle88,New,https://www.ebay.com/itm/358307372367,https://i.ebayimg.com/images/g/5KwAAeSwLfppr1RZ/s-l500.webp
1991 Upper Deck - Short Print #SP1 Michael Jordan PSA 8,$11.29,"Sold Mar 12, 2026",Y,PSA,8,Y,N,$17.23,darob00,New,https://www.ebay.com/itm/257392725326,https://i.ebayimg.com/images/g/Uo4AAeSwAtNpqftb/s-l500.webp
1991 Upper Deck Michael Jordan #SP1 HGA 9.5 Gem Mint Rookie RC UD GOAT,$199.99,"Sold Mar 12, 2026",Y,HGA,9.5,N,Y,$8.10,wizardofahscards_ig,New,https://www.ebay.com/itm/175468278968,https://i.ebayimg.com/images/g/PO8AAOSwt0RjXDmh/s-l500.webp
1991 Upper Deck Michael Jordan #SP1 PSA NM-MT+ 8.5,$69.95,"Sold Mar 12, 2026",Y,PSA,8.5,N,N,$0.00,graphics1010,New,https://www.ebay.com/itm/165319275618,https://i.ebayimg.com/images/g/GYcAAOSw3mdh~s3y/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$20.00,"Sold Mar 12, 2026",N,,,N,N,$0.00,the_third_legacy,New,https://www.ebay.com/itm/117079920979,https://i.ebayimg.com/images/g/Br0AAeSw0x1pr0n~/s-l500.webp
1991 upper deck michael jordan sp1,$21.39,"Sold Mar 12, 2026",N,,,Y,N,$5.20,daisy030504,New,https://www.ebay.com/itm/327030685520,https://i.ebayimg.com/images/g/8BEAAeSwy3xpqfoR/s-l500.webp
Michael Jordan 1991 Upper Deck SP1 PSA 9 MINT Baseball Rookie RC Graded Iconic!,$99.99,"Sold Mar 12, 2026",Y,PSA,9,N,Y,$5.45,vtballr72,New,https://www.ebay.com/itm/298112898260,https://i.ebayimg.com/images/g/nqEAAeSwzORpsj16/s-l500.webp
1991 Upper Deck - Michael Jordan #SP1; Near Mint,$28.30,"Sold Mar 12, 2026",N,,,Y,N,$1.32,bill68k,New,https://www.ebay.com/itm/198157838991,https://i.ebayimg.com/images/g/FI4AAeSwcUppqcfD/s-l500.webp
1991 Upper Deck Short Print Michael Jordan RC #SP1,$25.00,"Sold Mar 12, 2026",N,,,N,N,$8.75,tac3954,New,https://www.ebay.com/itm/327039484908,https://i.ebayimg.com/images/g/gy0AAeSwwPRpsWF3/s-l500.webp
Michael Jordan - 1991 Upper Deck Baseball SP MINT CENTERED,$25.00,"Sold Mar 12, 2026",N,,,N,N,$0.00,jamull,New,https://www.ebay.com/itm/287197679722,https://i.ebayimg.com/images/g/fukAAeSwXVZpsrmY/s-l500.webp
1991 UD #SP1 MICHAEL JORDAN PSA 7,$30.00,"Sold Mar 12, 2026",Y,PSA,7,N,N,$5.99,psa,New,https://www.ebay.com/itm/298112829376,https://i.ebayimg.com/images/g/WiYAAeSw5GFpsjSz/s-l500.webp
1991 Upper Deck Michael Jordan Rookie SP1! Please Read,$4.99,"Sold Mar 12, 2026",N,,,N,Y,$1.85,bradscards101,New,https://www.ebay.com/itm/397698494269,https://i.ebayimg.com/images/g/ghcAAeSwJNBpsL3B/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan RC #SP1 BCCG 10,$110.50,"Sold Mar 12, 2026",N,,,Y,N,$12.48,wjmay001,New,https://www.ebay.com/itm/188112816286,https://i.ebayimg.com/images/g/DJMAAeSwfpVppYs0/s-l500.webp
1991 Upper Deck Baseball Card #SP1 Michael Jordan (Chicago White Sox) - L@@K,$19.99,"Sold Mar 11, 2026",N,,,N,N,$5.50,jspautz40,New,https://www.ebay.com/itm/198175680603,https://i.ebayimg.com/images/g/HI8AAeSwUotpsdm5/s-l500.webp
1991 Upper Deck Baseball Michael Jordan #SP1 Beckett 8.5 NM-MT+,$38.00,"Sold Mar 11, 2026",N,,,N,N,$5.52,tessromer-1,New,https://www.ebay.com/itm/389731779664,https://i.ebayimg.com/images/g/CZwAAeSwd6Fpsf46/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox HOF RC PSA 10 GEM MINT,$880.00,"Sold Mar 11, 2026",Y,PSA,10,Y,N,$18.00,probstein123,New,https://www.ebay.com/itm/389699722552,https://i.ebayimg.com/images/g/HA4AAeSwTB9pqLPE/s-l500.webp
1991 Upper Deck Michael Jordan #SP1 Chicago White Sox HOF,$15.50,"Sold Mar 11, 2026",N,,,Y,N,$7.95,happygilmore25,New,https://www.ebay.com/itm/298082414252,https://i.ebayimg.com/images/g/oCsAAeSwuHtppe3h/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 8,$34.00,"Sold Mar 11, 2026",Y,PSA,8,N,N,$5.52,tessromer-1,New,https://www.ebay.com/itm/389731808914,https://i.ebayimg.com/images/g/L7oAAeSwc0Rpsf~q/s-l500.webp
1991 UPPERDECK SSP BASEBALL MICHAEL JORDAN RC PSA 9 MINT SLAB🔥🔥🔥🔥🔥,$110.00,"Sold Mar 11, 2026",Y,PSA,9,N,N,$5.20,ggssportscards,New,https://www.ebay.com/itm/389690697250,https://i.ebayimg.com/images/g/JGAAAeSwoPdppaZ-/s-l500.webp
1992 Michael Jordan Upper Deck Hologram PSA 10 Award Winner Insert Pristine AW 4,"$1,805.00","Sold Mar 11, 2026",Y,PSA,10,Y,N,$15.99,sportsgraffs,New,https://www.ebay.com/itm/397676683519,https://i.ebayimg.com/images/g/S7gAAeSw~ZZpqO9d/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox MINT NO RESERVE!,$26.00,"Sold Mar 11, 2026",N,,,Y,N,$1.50,cw-valuecards,New,https://www.ebay.com/itm/188121729466,https://i.ebayimg.com/images/g/M6IAAeSwJ21pqOgj/s-l500.webp
1992 Michael Jordan Upper Deck Hologram PSA 10 Award Winner Insert Pristine AW 1,"$1,604.00","Sold Mar 11, 2026",Y,PSA,10,Y,N,$15.99,sportsgraffs,New,https://www.ebay.com/itm/168206497585,https://i.ebayimg.com/images/g/GGMAAeSwBxdpqOxT/s-l500.webp
1991 UD #SP1 MICHAEL JORDAN PSA 8,$44.00,"Sold Mar 11, 2026",Y,PSA,8,N,N,$5.99,psa,New,https://www.ebay.com/itm/306816105157,https://i.ebayimg.com/images/g/OhQAAeSwX6tprjfg/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN BASEBALL SP CARD CSG 9.0 MINT,$100.00,"Sold Mar 11, 2026",Y,CSG,9,N,N,$6.00,skidaway_sportzsalez,New,https://www.ebay.com/itm/255589068883,https://i.ebayimg.com/images/g/~5gAAOSwwb9irjOn/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan,$21.27,"Sold Mar 11, 2026",N,,,N,N,$4.99,lamasportscards,New,https://www.ebay.com/itm/136949273651,https://i.ebayimg.com/images/g/WcEAAeSwzTppaB6~/s-l500.webp
1991 Upper Deck - #SP1 Michael Jordan (SP) Chicago White Sox,$21.39,"Sold Mar 11, 2026",N,,,Y,N,$4.00,kgz25,New,https://www.ebay.com/itm/227242494977,https://i.ebayimg.com/images/g/8fYAAeSwy5lpp7gc/s-l500.webp
1991 Upper Deck Michael Jordan Rookie RC Baseball PSA 7 NM Centered Fresh Grade!,$25.00,"Sold Mar 11, 2026",Y,PSA,7,Y,N,$5.39,bestdealshere321,New,https://www.ebay.com/itm/127719206151,https://i.ebayimg.com/images/g/wNsAAeSwyZxpn54Q/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$18.00,"Sold Mar 11, 2026",N,,,N,Y,$0.00,the_third_legacy,New,https://www.ebay.com/itm/117079920537,https://i.ebayimg.com/images/g/pzYAAeSw0fFpr0ni/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN WHITE SOX PSA 6,$24.50,"Sold Mar 11, 2026",Y,PSA,6,Y,N,$5.00,4_sharp_corners,New,https://www.ebay.com/itm/389695662821,https://i.ebayimg.com/images/g/FZEAAeSwHq9pp1lC/s-l500.webp
1991 UD #SP1 MICHAEL JORDAN PSA 9,$99.99,"Sold Mar 11, 2026",Y,PSA,9,N,N,$5.99,psa,New,https://www.ebay.com/itm/306806757810,https://i.ebayimg.com/images/g/IlMAAeSwJNBpqvj0/s-l500.webp
1991 Michael Jordan Upper Deck #SP1 Gem Mint 10 RC Rookie Chicago White Sox,$99.99,"Sold Mar 11, 2026",N,,,N,N,$0.00,gradedstuff,New,https://www.ebay.com/itm/137030938459,https://i.ebayimg.com/images/g/VOwAAeSw-fVpjNKz/s-l500.webp
1991 Upper Deck Michael Jordan RC Baseball SP1 Chicago Rookie,$19.49,"Sold Mar 11, 2026",N,,,N,N,$1.32,invmic8,New,https://www.ebay.com/itm/168206479118,https://i.ebayimg.com/images/g/EL4AAeSwNC1pqOou/s-l500.webp
1991 Upper Deck Michael Jordan Rookie SP1!!!!,$12.00,"Sold Mar 11, 2026",N,,,N,N,$1.00,powernineinkllc,New,https://www.ebay.com/itm/358310132524,https://i.ebayimg.com/images/g/4O4AAeSwi~JpsDVe/s-l500.webp
Michael Jordan 1991 Upper Deck SP1 PSA 8 NM-MT,$35.00,"Sold Mar 11, 2026",Y,PSA,8,Y,N,$5.52,jay7577,New,https://www.ebay.com/itm/317955183789,https://i.ebayimg.com/images/g/IYcAAeSwFoppcWKu/s-l500.webp
1991 Upper Deck Michael Jordan SP1 Short Print Baseball Card Chicago White Sox,$19.98,"Sold Mar 11, 2026",N,,,N,N,$3.00,ibelievedyou,New,https://www.ebay.com/itm/157724749282,https://i.ebayimg.com/images/g/JgUAAeSwdippp-nm/s-l500.webp
Upper Deck 1991 Michael Jordan #SP1 Short Print Insert PSA 7 Chicago White Sox,$30.00,"Sold Mar 11, 2026",Y,PSA,7,N,Y,$5.50,customhd77,New,https://www.ebay.com/itm/157738349320,https://i.ebayimg.com/images/g/g8oAAeSwSARpr2HV/s-l500.webp
1991 UD #SP1 MICHAEL JORDAN PSA 7,$30.00,"Sold Mar 11, 2026",Y,PSA,7,Y,N,$8.00,teeoffon1,New,https://www.ebay.com/itm/168206056356,https://i.ebayimg.com/images/g/Jc4AAeSws3xpqLNf/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan NGA 10,$129.00,"Sold Mar 11, 2026",N,,,N,N,$6.95,cramonline,New,https://www.ebay.com/itm/317957650665,https://i.ebayimg.com/images/g/lA4AAeSwcrlpqXhN/s-l500.webp
1991 Upper Deck Michael Jordan Rookie SP1!!!,$12.00,"Sold Mar 11, 2026",N,,,N,N,$1.00,powernineinkllc,New,https://www.ebay.com/itm/358310130956,https://i.ebayimg.com/images/g/DaIAAeSwZcFpsDUP/s-l500.webp
1991 Upper Deck Michael Jordan Rookie SP1!,$12.00,"Sold Mar 11, 2026",N,,,N,N,$1.00,powernineinkllc,New,https://www.ebay.com/itm/358310129537,https://i.ebayimg.com/images/g/z1MAAeSwGjxpsDSf/s-l500.webp
1991 Upper Deck Baseball Card #SP1 Michael Jordan Chicago White Sox NM,$27.33,"Sold Mar 11, 2026",N,,,N,N,$0.00,everybodyselltoraymond,New,https://www.ebay.com/itm/116901444805,https://i.ebayimg.com/images/g/k70AAeSwKUlpKIro/s-l500.webp
Upper Deck 1991 Michael Jordan SP1 Chicago White Sox Short Print Baseball Card,$19.99,"Sold Mar 11, 2026",N,,,N,N,$5.20,eddiesellscards18,New,https://www.ebay.com/itm/406754551918,https://i.ebayimg.com/images/g/hSMAAeSwURJpsLsZ/s-l500.webp
MICHAEL JORDAN 1991 UPPER DECK BASEBALL #SP1 PSA 8 NM-MT,$50.00,"Sold Mar 11, 2026",Y,PSA,8,N,N,$5.52,jegonz-306322,New,https://www.ebay.com/itm/358130030233,https://i.ebayimg.com/images/g/dQsAAeSwAwdpbVTK/s-l500.webp
1991 Upper Deck #SP1 - Michael Jordan Short Print PSA 8 NM-MT,$50.00,"Sold Mar 11, 2026",Y,PSA,8,N,Y,$0.00,colbyscollections1234,New,https://www.ebay.com/itm/117019228485,https://i.ebayimg.com/images/g/0W8AAeSwfP9pg6z3/s-l500.webp
1991 Upper Deck Michael Jordan Rookie RC Baseball PSA 7 NM Centered Fresh Grade!,$29.99,"Sold Mar 11, 2026",Y,PSA,7,N,N,$5.45,vtballr72,New,https://www.ebay.com/itm/298009965960,https://i.ebayimg.com/images/g/G3oAAeSw01Fph3jH/s-l500.webp
1991 Upper Deck Michael Jordan #SP1,$25.00,"Sold Mar 11, 2026",N,,,N,N,$4.00,oldschool0_3,New,https://www.ebay.com/itm/236623091132,https://i.ebayimg.com/images/g/AJEAAeSwE6dpK2dJ/s-l500.webp
1991 Upper Deck Michael Jordan SP1 Baseball Card,$22.00,"Sold Mar 11, 2026",N,,,N,N,$4.88,sig45auto,New,https://www.ebay.com/itm/188138166358,https://i.ebayimg.com/images/g/VRwAAeSwUappruus/s-l500.webp
1991 Upper Deck - #SP1 MICHAEL JORDAN - Beckett 8.5 Near Mint/Mint+,$49.49,"Sold Mar 11, 2026",N,,,N,N,$7.99,brendasbaubels,New,https://www.ebay.com/itm/236461960709,https://i.ebayimg.com/images/g/MCQAAOSwzT5nX0bs/s-l500.webp
1991 Upper Deck Michael Jordan SP1 Short Print Baseball Card Chicago White Sox,$17.00,"Sold Mar 11, 2026",N,,,Y,N,$5.20,orphyn,New,https://www.ebay.com/itm/406737158588,https://i.ebayimg.com/images/g/0a0AAeSw83RpqEIN/s-l500.webp
1991 Upper Deck MICHAEL JORDAN #SP1 Rookie RC Chicago White Sox,$24.99,"Sold Mar 11, 2026",N,,,N,N,$5.29,da_217844,New,https://www.ebay.com/itm/397697357308,https://i.ebayimg.com/images/g/H-QAAeSwXQJpsFtm/s-l500.webp
Michael Jordan 1991 Upper Deck SP1 PSA 9 MINT Baseball Rookie RC Graded Iconic!,$99.99,"Sold Mar 11, 2026",Y,PSA,9,N,N,$5.45,vtballr72,New,https://www.ebay.com/itm/298099572689,https://i.ebayimg.com/images/g/ywYAAeSw~epprNAr/s-l500.webp
1991 Upper Deck Michael Jordan SP1 Short Print Baseball Card Chicago White Sox,$24.00,"Sold Mar 11, 2026",N,,,N,Y,$4.99,livingwell2day,New,https://www.ebay.com/itm/236675287173,https://i.ebayimg.com/images/g/eNIAAeSwnNBprGtJ/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan,$19.50,"Sold Mar 11, 2026",N,,,N,N,$0.00,katchkards,New,https://www.ebay.com/itm/389622899830,https://i.ebayimg.com/images/g/u-QAAeSwqZhpkLqE/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan Rookie SGC-8.5 NM-MT+,$45.00,"Sold Mar 11, 2026",Y,SGC,8.5,N,Y,$5.00,mt9388,New,https://www.ebay.com/itm/225934965857,https://i.ebayimg.com/images/g/YzMAAOSwjoVlDJo4/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan,$12.26,"Sold Mar 10, 2026",N,,,N,Y,$0.74,haferj1,New,https://www.ebay.com/itm/157738461300,https://i.ebayimg.com/images/g/sScAAeSwTvhpr25Z/s-l500.webp
1991 Upper Deck Michael Jordan SP1 Short Print Insert Chicago White Sox,$15.00,"Sold Mar 10, 2026",N,,,N,Y,$5.07,cromecollectz,New,https://www.ebay.com/itm/298109079855,https://i.ebayimg.com/images/g/2p8AAeSwYOVpsMf3/s-l500.webp
1991 Upper Deck Michael Jordan #SP1 Short Print Insert Chicago White Sox - PSA 9,$99.99,"Sold Mar 10, 2026",Y,PSA,9,N,N,$8.99,jefcarv_70,New,https://www.ebay.com/itm/377016576846,https://i.ebayimg.com/images/g/TvEAAeSwtiBprIP3/s-l500.webp
1991 Michael Jordan Upper Deck #SP1 Gem Mint 10 RC Rookie Chicago White Sox,$99.99,"Sold Mar 10, 2026",N,,,N,N,$0.00,gradedstuff,New,https://www.ebay.com/itm/317888499482,https://i.ebayimg.com/images/g/rUcAAeSwgIBpk49s/s-l500.webp
1991 Upper Deck Michael Jordan RC Baseball SP1 Chicago Rookie Corner Dings,$19.80,"Sold Mar 10, 2026",N,,,N,N,$1.00,craigstreasures,New,https://www.ebay.com/itm/117080291480,https://i.ebayimg.com/images/g/ZxwAAeSwW3RpsGu9/s-l500.webp
Michael Jordan #SP1 - 1991 Upper Deck,$29.00,"Sold Mar 10, 2026",N,,,Y,N,$0.00,marty-mcfly80,New,https://www.ebay.com/itm/327028044181,https://i.ebayimg.com/images/g/t~sAAeSwH4Rpp6xx/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan PSA 9 Mint,$89.00,"Sold Mar 10, 2026",Y,PSA,9,Y,N,$5.99,gotbaseballcards,New,https://www.ebay.com/itm/257388220895,https://i.ebayimg.com/images/g/F4EAAeSwgE9ppgF2/s-l500.webp
1991 Upper Deck Short Print Baseball #SP1 Michael Jordan Pre-Rookie Card RC,$13.50,"Sold Mar 10, 2026",N,,,Y,N,$4.49,homeruncards.com,New,https://www.ebay.com/itm/127720821459,https://i.ebayimg.com/images/g/BOYAAeSwykppqep1/s-l500.webp
PSA MINT 1991 Upper Deck #SP1 Michael AIR JORDAN Graded **Mint** PSA 9,$148.00,"Sold Mar 10, 2026",Y,PSA,9,N,Y,$4.99,mrstyle0,New,https://www.ebay.com/itm/334271123544,https://i.ebayimg.com/images/g/b8EAAOSwGrhhy3XX/s-l500.webp
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 9,$85.00,"Sold Mar 10, 2026",Y,PSA,9,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/127720496898,https://i.ebayimg.com/images/g/I5UAAeSwJ21pqa9N/s-l500.webp
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 8,$26.01,"Sold Mar 10, 2026",Y,PSA,8,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/377011433828,https://i.ebayimg.com/images/g/mxQAAeSwFENpqa8O/s-l500.webp
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 8,$33.00,"Sold Mar 10, 2026",Y,PSA,8,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/127720496856,https://i.ebayimg.com/images/g/bjsAAeSwfyppqa-K/s-l500.webp
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 8,$37.00,"Sold Mar 10, 2026",Y,PSA,8,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/377011433711,https://i.ebayimg.com/images/g/cvMAAeSwNC1pqa7S/s-l500.webp
1991 Upper Deck Short Print Michael Jordan #SP1 HOF Chicago White Sox,$18.00,"Sold Mar 10, 2026",N,,,Y,N,$3.00,shugey,New,https://www.ebay.com/itm/336462411176,https://i.ebayimg.com/images/g/HSUAAeSwxbxpp48s/s-l500.webp
1991 Upper Deck Michael Jordan Rookie SP1!!!!!,$12.00,"Sold Mar 10, 2026",N,,,N,N,$1.00,powernineinkllc,New,https://www.ebay.com/itm/358310134054,https://i.ebayimg.com/images/g/494AAeSwMWJpsDWZ/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN WHITE SOX PSA 8,$40.00,"Sold Mar 10, 2026",Y,PSA,8,Y,N,$5.00,4_sharp_corners,New,https://www.ebay.com/itm/267592101099,https://i.ebayimg.com/images/g/1x0AAeSwYsBppcPg/s-l500.webp
1991 Upper Deck MICHAEL JORDAN #SP1 PSA 5 EX,$28.77,"Sold Mar 10, 2026",Y,PSA,5,N,N,$8.00,rich37327,New,https://www.ebay.com/itm/235344853578,https://i.ebayimg.com/images/g/wY4AAOSwmStk2AUM/s-l500.webp
Upper Deck 1991 Short Print Michael Jordan #SP1 PSA Baseball Trading Card,$50.00,"Sold Mar 10, 2026",N,,,N,N,$5.07,ban4014,New,https://www.ebay.com/itm/287191452582,https://i.ebayimg.com/images/g/1-gAAeSwBf9pr0jn/s-l500.webp
MICHAEL JORDAN 1991 Upper Deck Rookie RC #SP1 Chicago White Sox Bulls,$34.00,"Sold Mar 10, 2026",N,,,N,Y,$5.07,rookiesportscards,New,https://www.ebay.com/itm/137067455544,https://i.ebayimg.com/images/g/WlwAAeSw~IhpnYzn/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$22.00,"Sold Mar 10, 2026",N,,,N,Y,$5.20,lewi6780,New,https://www.ebay.com/itm/236674396415,https://i.ebayimg.com/images/g/FHAAAeSwIY9prKd9/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1 Perfect Card PSA 9 At Least,$25.85,"Sold Mar 10, 2026",Y,PSA,9,Y,N,$3.99,pappas8622,New,https://www.ebay.com/itm/188117850760,https://i.ebayimg.com/images/g/RfwAAeSw0v1pp2qi/s-l500.webp
1991 Upper Deck Michael Jordan SP1 PSA 9,$98.00,"Sold Mar 10, 2026",Y,PSA,9,Y,N,$5.45,teach3jbd,New,https://www.ebay.com/itm/137091812067,https://i.ebayimg.com/images/g/InYAAeSw2Itpp2i7/s-l500.webp
1991 Upper Deck MICHAEL JORDAN Baseball #sp1 PSA 9 - MINT,$95.00,"Sold Mar 10, 2026",Y,PSA,9,N,N,$0.00,drexelny,New,https://www.ebay.com/itm/266422439339,https://i.ebayimg.com/images/g/e2IAAOSwJdFiUeWG/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 7,$21.50,"Sold Mar 10, 2026",Y,PSA,7,Y,N,$5.07,rbree,New,https://www.ebay.com/itm/327030711546,https://i.ebayimg.com/images/g/NlgAAeSwQmppqf4-/s-l500.webp
1991 Upper Deck Michael Jordan #SP1 Baseball Rookie PSA 5 White Sox Bulls E1,$29.99,"Sold Mar 10, 2026",Y,PSA,5,N,Y,$0.00,jawasjunkyard,New,https://www.ebay.com/itm/227192729836,https://i.ebayimg.com/images/g/aC0AAeSwpAppejgU/s-l500.webp
1991 Upper Deck Michael Jordan SP1 Rookie RC Baseball PSA 6 Centered Fresh Grade,$23.99,"Sold Mar 10, 2026",Y,PSA,6,N,N,$5.45,vtballr72,New,https://www.ebay.com/itm/298099596896,https://i.ebayimg.com/images/g/jZEAAeSwF~FprNGz/s-l500.webp
